FIPS,2014 EPL_NOHSDP,2015 EPL_NOHSDP,2016 EPL_NOHSDP,2017 EPL_NOHSDP,2018 EPL_NOHSDP,2019 EPL_NOHSDP,2020 EPL_NOHSDP
56005,17.54,17.51,17.48,17.48,17.48,16.03,14.58
56007,29.7,28.3,26.9,29.99,33.08,34.42,35.77
56009,16.75,22.56,28.37,31.98,35.59,31.22,26.86
56011,2.87,4.32,5.76,8.37,10.98,13.56,16.14
56013,16.11,17.65,19.2,22.1,24.99,25.92,26.86
56015,27.22,22.84,18.47,16.84,15.22,21.52,27.82
56017,42.5,30.48,18.47,11.98,5.48,6.93,8.37
56019,1.88,2.26,2.64,2.33,2.01,3.36,4.71
56021,6.21,7.28,8.34,9.66,10.98,9.99,9.01
56023,6.21,7.74,9.26,8.62,7.99,12.9,17.82
56025,13.44,15.46,17.48,16.81,16.14,13.83,11.52
56027,14.01,26.14,38.27,43.4,48.52,40.26,31.99
56029,5.06,4.85,4.65,4.41,4.17,3.12,2.07
56031,9.55,18.64,27.73,18.86,10.0,18.1,26.19
56033,3.37,4.56,5.76,4.39,3.02,3.09,3.15
56035,2.26,2.15,2.04,1.46,0.89,2.29,3.69
56037,21.87,23.32,24.77,25.72,26.68,23.35,20.02
56039,0.96,1.31,1.66,3.57,5.48,5.8,6.11
56041,30.79,31.86,32.92,23.2,13.47,14.8,16.14
56043,31.65,40.28,48.9,43.41,37.92,31.66,25.4
56045,35.53,27.76,19.99,19.15,18.31,16.44,14.58
