FIPS,2014 EPL_POV,2015 EPL_POV,2016 EPL_POV,2017 EPL_POV,2018 EPL_POV,2019 EPL_POV,2020 EPL_POV
41051,65.01,62.13,59.25,55.77,52.29,43.89,35.49
41053,55.65,52.12,48.58,46.86,45.13,36.73,28.33
41055,70.23,66.57,62.91,50.64,38.38,35.18,31.99
41057,59.15,53.63,48.11,49.69,51.27,40.69,30.11
41059,56.29,60.54,64.79,67.81,70.83,64.81,58.78
41061,66.7,67.43,68.16,62.78,57.39,57.8,58.21
41063,35.94,39.4,42.85,46.46,50.06,36.35,22.63
41065,54.98,48.55,42.12,41.33,40.54,41.23,41.92
41067,22.99,22.13,21.27,18.8,16.34,12.43,8.53
41069,63.8,69.9,75.99,77.44,78.89,73.74,68.59
41071,53.49,51.82,50.14,46.22,42.29,33.94,25.59
42001,12.45,12.13,11.81,11.95,12.1,10.15,8.21
42003,29.19,29.92,30.66,31.3,31.94,27.11,22.28
42005,31.68,32.95,34.22,31.83,29.43,33.24,37.05
42007,24.67,21.94,19.2,21.74,24.27,22.88,21.48
42009,33.24,36.83,40.43,38.08,35.73,37.5,39.27
42011,38.24,39.59,40.94,38.68,36.43,31.84,27.24
42013,37.73,41.06,44.38,46.49,48.6,47.42,46.24
42015,31.14,29.92,28.69,29.98,31.27,38.75,46.24
42017,1.56,1.7,1.85,2.44,3.03,2.47,1.91
42019,8.47,8.18,7.9,8.63,9.36,8.18,7.0
42021,42.02,45.74,49.47,51.74,54.01,48.9,43.79
42023,28.33,29.49,30.66,38.6,46.53,63.39,80.24
42025,18.18,22.75,27.32,30.81,34.3,30.52,26.73
42027,74.72,72.82,70.93,71.65,72.36,62.36,52.36
42029,3.63,3.95,4.27,4.35,4.43,3.49,2.55
42031,67.62,67.89,68.16,63.89,59.62,61.05,62.48
42033,42.79,43.58,44.38,47.57,50.76,53.18,55.6
42035,54.98,57.74,60.49,63.97,67.45,60.49,53.53
42037,47.76,47.66,47.56,47.04,46.53,44.06,41.6
42039,46.55,44.34,42.12,43.62,45.13,47.88,50.64
42041,7.67,7.99,8.31,7.21,6.11,5.95,5.79
42043,34.0,34.7,35.4,35.57,35.73,31.7,27.66
42045,15.57,17.8,20.03,19.29,18.54,16.47,14.39
42047,14.29,11.74,9.2,13.31,17.42,20.9,24.38
42049,53.49,55.07,56.64,58.48,60.32,58.34,56.37
42051,68.13,68.14,68.16,68.65,69.14,67.05,64.96
42053,48.39,39.52,30.66,39.32,47.99,55.56,63.14
42055,21.43,22.74,24.04,22.3,20.57,20.38,20.18
42057,22.0,21.95,21.9,24.47,27.04,28.4,29.76
42059,39.29,43.42,47.56,46.7,45.83,43.04,40.26
42061,34.51,36.0,37.5,38.56,39.62,35.8,31.99
42063,57.12,60.38,63.64,63.8,63.95,62.1,60.25
42065,42.02,42.44,42.85,43.14,43.44,47.42,51.4
42067,26.11,26.2,26.3,28.46,30.61,30.18,29.76
42069,37.73,42.64,47.56,49.92,52.29,48.9,45.51
42071,15.98,17.59,19.2,18.87,18.54,16.21,13.88
42073,39.29,40.12,40.94,43.04,45.13,45.68,46.24
42075,17.29,18.0,18.72,19.93,21.15,22.49,23.84
42077,32.35,32.76,33.17,33.74,34.3,34.89,35.49
42079,51.19,50.67,50.14,50.45,50.76,49.84,48.92
42081,41.29,41.42,41.55,43.69,45.83,42.02,38.22
42083,52.98,56.12,59.25,61.6,63.95,64.96,65.98
42085,36.68,37.87,39.06,42.44,45.83,46.28,46.72
42087,47.76,45.3,42.85,45.04,47.23,48.67,50.1
42089,26.58,27.26,27.95,27.99,28.03,26.2,24.38
42091,2.29,2.68,3.06,3.2,3.34,2.66,1.97
42093,15.98,15.36,14.74,20.12,25.51,24.26,23.01
42095,12.23,11.32,10.41,11.91,13.41,12.26,11.11
42097,37.73,40.29,42.85,43.14,43.44,44.47,45.51
42099,11.75,10.24,8.72,9.6,10.48,12.7,14.93
42101,92.39,92.02,91.66,91.68,91.69,88.64,85.58
42103,12.23,13.93,15.63,17.08,18.54,16.74,14.93
42105,38.78,39.29,39.8,43.16,46.53,48.58,50.64
42107,32.35,32.76,33.17,34.45,35.73,39.76,43.79
42109,17.86,19.56,21.27,21.83,22.39,23.75,25.11
42111,27.67,28.84,30.02,31.81,33.6,32.8,31.99
42113,41.29,33.79,26.3,33.42,40.54,35.15,29.76
42115,27.67,30.06,32.44,32.76,33.09,34.91,36.73
42117,43.97,39.68,35.4,40.62,45.83,46.78,47.74
42119,22.99,22.44,21.9,24.24,26.59,24.04,21.48
42121,49.25,45.4,41.55,42.18,42.8,45.86,48.92
42123,29.83,30.24,30.66,33.19,35.73,39.19,42.65
42125,15.57,15.42,15.28,14.88,14.49,13.51,12.54
42127,29.83,30.24,30.66,29.6,28.54,28.94,29.34
42129,14.29,15.2,16.11,17.33,18.54,16.6,14.67
42131,19.48,17.79,16.11,18.93,21.75,20.96,20.18
42133,14.29,15.85,17.41,17.98,18.54,15.54,12.54
44001,2.96,3.48,4.01,5.36,6.72,5.32,3.91
44003,8.15,7.66,7.16,7.62,8.09,8.4,8.72
44005,6.97,8.82,10.67,10.91,11.15,9.07,7.0
44007,61.67,60.72,59.76,59.69,59.62,50.32,41.02
44009,10.7,12.72,14.74,14.86,14.97,10.24,5.51
45001,84.85,83.12,81.38,83.9,86.43,79.48,72.53
45003,64.31,62.64,60.97,59.93,58.89,56.71,54.52
45005,97.74,96.86,95.99,95.21,94.43,94.89,95.35
45007,54.25,54.06,53.87,53.37,52.87,52.77,52.67
45009,94.49,94.06,93.63,93.39,93.15,81.57,69.99
45011,94.94,93.92,92.9,93.26,93.63,93.01,92.39
45013,26.11,27.4,28.69,27.1,25.51,21.6,17.7
45015,39.29,36.76,34.22,33.34,32.45,36.15,39.85
45017,66.19,69.12,72.05,72.21,72.36,63.66,54.96
45019,62.4,58.14,53.87,51.62,49.36,41.26,33.16
45021,85.93,85.37,84.81,82.69,80.57,78.92,77.28
45023,89.88,88.28,86.69,84.6,82.52,80.71,78.9
45025,92.68,90.83,88.98,87.7,86.43,85.08,83.74
45027,91.53,91.69,91.85,90.16,88.47,86.58,84.69
45029,79.59,79.13,78.67,80.74,82.8,85.54,88.29
45031,89.59,87.72,85.86,85.91,85.96,84.58,83.2
45033,97.04,96.88,96.72,97.63,98.54,97.44,96.34
45035,22.99,25.16,27.32,29.88,32.45,30.06,27.66
45037,62.4,60.16,57.91,56.31,54.71,64.06,73.42
45039,88.25,88.62,88.98,88.14,87.29,86.44,85.58
45041,75.61,74.54,73.48,74.21,74.94,73.74,72.53
45043,77.49,74.21,70.93,71.36,71.78,62.86,53.95
45045,47.76,44.35,40.94,37.27,33.6,31.86,30.11
45047,88.32,88.3,88.28,87.36,86.43,85.08,83.74
45049,84.85,73.28,61.7,67.68,73.66,81.12,88.57
45051,67.62,64.95,62.27,61.69,61.11,59.18,57.26
45053,85.93,86.31,86.69,83.18,79.68,80.8,81.92
45055,60.39,55.73,51.07,56.09,61.11,55.6,50.1
45057,77.27,69.12,60.97,54.48,47.99,42.06,36.12
45059,77.27,76.86,76.44,77.42,78.41,79.99,81.57
45061,91.91,93.42,94.94,93.42,91.91,93.28,94.65
45063,38.24,37.87,37.5,36.61,35.73,33.64,31.54
45065,79.4,76.44,73.48,74.21,74.94,64.73,54.52
45067,95.96,93.9,91.85,91.16,90.48,92.38,94.27
45069,97.39,95.28,93.16,93.24,93.31,95.64,97.96
45071,58.68,63.76,68.83,71.24,73.66,72.18,70.69
45073,66.7,67.13,67.56,69.67,71.78,64.26,56.75
45075,88.86,87.78,86.69,88.58,90.48,89.83,89.18
45077,70.23,69.53,68.83,68.49,68.15,66.1,64.04
45079,57.12,56.62,56.13,58.22,60.32,59.55,58.78
45081,82.65,76.28,69.91,64.76,59.62,73.72,87.81
45083,63.8,61.18,58.55,54.31,50.06,50.08,50.1
45085,65.01,70.14,75.26,77.71,80.16,77.96,75.75
45087,68.13,71.46,74.79,79.53,84.27,85.43,86.6
45089,95.03,95.42,95.8,93.95,92.1,90.45,88.8
45091,38.24,33.78,29.32,28.68,28.03,22.44,16.84
46003,4.62,3.62,2.61,4.27,5.92,4.32,2.71
46005,75.14,77.88,80.61,75.72,70.83,64.04,57.26
46007,99.52,99.41,99.3,98.98,98.66,97.4,96.15
46009,28.33,23.76,19.2,21.74,24.27,40.76,57.26
46011,57.82,56.59,55.36,54.68,54.01,46.42,38.83
46013,12.93,16.72,20.5,25.88,31.27,22.97,14.67
46015,49.25,47.8,46.35,57.97,69.59,53.6,37.62
46017,98.28,98.82,99.36,99.4,99.43,99.46,99.49
46019,18.18,16.9,15.63,24.04,32.45,39.34,46.24
46021,29.19,17.27,5.35,2.82,0.29,1.72,3.15
46023,88.6,84.78,80.96,80.32,79.68,82.52,85.36
46025,48.39,48.48,48.58,43.48,38.38,35.77,33.16
46027,94.62,94.27,93.92,93.2,92.48,82.32,72.15
46029,16.36,16.57,16.78,25.19,33.6,38.7,43.79
46031,99.81,99.86,99.9,99.86,99.81,99.7,99.59
46033,12.93,18.49,24.04,31.21,38.38,31.98,25.59
46035,24.67,25.49,26.3,31.36,36.43,40.38,44.33
46037,82.65,75.1,67.56,71.5,75.45,66.1,56.75
46039,0.8,9.46,18.12,17.77,17.42,15.28,13.14
46041,97.17,95.7,94.24,95.72,97.2,98.09,98.98
46043,32.35,18.45,4.55,5.33,6.11,12.2,18.3
46045,22.0,17.91,13.82,7.9,1.97,7.05,12.13
46047,61.25,59.58,57.91,50.36,42.8,57.4,71.99
46049,38.24,34.13,30.02,33.22,36.43,54.66,72.88
46051,11.75,8.8,5.86,6.67,7.48,6.59,5.7
46053,69.63,62.5,55.36,49.4,43.44,51.39,59.33
46055,43.97,54.1,64.22,51.92,39.62,62.82,86.03
46057,2.39,3.95,5.51,4.06,2.61,8.02,13.43
46059,12.93,7.64,2.36,7.7,13.03,10.2,7.38
46061,41.29,28.02,14.74,9.44,4.14,11.52,18.91
46063,55.65,44.64,33.62,22.05,10.48,7.74,5.0
46065,14.29,11.95,9.61,17.84,26.08,25.23,24.38
46067,33.24,34.32,35.4,28.58,21.75,24.24,26.73
46069,6.24,13.37,20.5,33.86,47.23,24.78,2.32
46071,93.76,96.32,98.89,99.36,99.84,99.76,99.68
46073,15.98,15.13,14.29,11.82,9.36,6.98,4.61
46075,8.47,12.29,16.11,19.25,22.39,18.14,13.88
46077,9.96,10.69,11.43,13.47,15.51,10.86,6.21
46079,38.78,38.42,38.05,35.83,33.6,25.65,17.7
46081,41.29,33.79,26.3,28.15,30.0,33.06,36.12
46083,0.32,0.23,0.13,0.16,0.19,0.76,1.34
46085,67.62,74.7,81.79,83.41,85.03,86.24,87.46
46087,5.41,11.1,16.78,17.66,18.54,15.1,11.65
46089,78.64,74.04,69.44,61.73,54.01,43.0,31.99
46091,43.97,30.69,17.41,13.38,9.36,7.92,6.49
46093,11.75,10.82,9.9,8.01,6.11,11.68,17.25
46095,99.3,99.58,99.87,99.87,99.87,99.82,99.78
46097,18.18,16.24,14.29,13.85,13.41,18.9,24.38
46099,22.0,23.02,24.04,23.86,23.69,21.0,18.3
46101,38.24,40.93,43.62,47.19,50.76,34.23,17.7
46102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46103,28.33,33.19,38.05,39.3,40.54,40.78,41.02
46105,35.94,35.99,36.04,33.02,30.0,27.19,24.38
46107,26.11,22.12,18.12,11.67,5.22,9.32,13.43
46109,78.26,77.83,77.4,75.68,73.95,80.28,86.6
46111,26.58,17.44,8.31,14.44,20.57,24.12,27.66
46115,23.56,22.42,21.27,18.39,15.51,10.65,5.79
46117,13.47,8.87,4.27,2.54,0.8,0.57,0.35
46119,0.16,0.27,0.38,0.42,0.45,6.94,13.43
46121,99.94,99.94,99.94,99.97,100.0,100.0,100.0
46123,84.53,82.96,81.38,79.9,78.41,75.0,71.58
46125,12.93,14.52,16.11,19.61,23.12,22.88,22.63
46127,0.22,1.54,2.87,4.04,5.22,7.2,9.17
46129,18.91,19.06,19.2,18.87,18.54,18.42,18.3
46135,34.51,38.32,42.12,38.54,34.97,28.22,21.48
46137,99.59,99.51,99.43,99.52,99.62,99.58,99.55
47001,56.29,58.02,59.76,59.69,59.62,56.78,53.95
47003,77.49,65.68,53.87,55.31,56.75,55.35,53.95
47005,79.97,82.33,84.69,83.98,83.28,82.42,81.57
47007,79.4,83.35,87.3,83.73,80.16,74.5,68.84
47009,38.78,37.71,36.64,33.04,29.43,27.27,25.11
47011,72.21,69.63,67.05,64.82,62.58,59.66,56.75
47013,83.09,83.52,83.95,80.86,77.77,81.23,84.69
47015,62.4,57.72,53.04,55.21,57.39,57.07,56.75
47017,70.23,72.27,74.31,76.23,78.15,75.07,71.99
47019,85.93,86.79,87.65,88.12,88.6,84.22,79.85
47021,43.27,37.85,32.44,30.24,28.03,25.65,23.27
47023,73.32,68.77,64.22,68.46,72.71,66.35,59.99
47025,87.14,85.39,83.64,86.23,88.82,86.61,84.4
47027,79.97,84.86,89.75,92.02,94.3,94.67,95.04
47029,94.11,93.14,92.17,91.93,91.69,89.29,86.89
47031,78.26,64.66,51.07,48.1,45.13,50.36,55.6
47033,61.25,63.88,66.51,71.22,75.92,72.96,69.99
47035,52.09,51.99,51.89,52.38,52.87,60.4,67.92
47037,66.7,64.81,62.91,62.01,61.11,53.31,45.51
47039,79.97,79.5,79.02,77.63,76.24,81.05,85.87
47041,71.73,77.43,83.13,75.64,68.15,72.58,77.02
47043,39.29,45.18,51.07,48.8,46.53,38.62,30.71
47045,49.25,58.7,68.16,70.44,72.71,72.02,71.32
47047,39.29,42.52,45.75,44.6,43.44,38.07,32.69
47049,88.86,87.68,86.5,85.48,84.46,87.08,89.69
47051,48.39,50.72,53.04,51.55,50.06,52.83,55.6
47053,69.63,69.23,68.83,67.33,65.83,70.63,75.43
47055,60.39,58.52,56.64,53.0,49.36,50.67,51.97
47057,78.0,77.0,75.99,74.35,72.71,71.92,71.13
47059,81.12,74.64,68.16,66.55,64.94,71.82,78.71
47061,95.29,95.02,94.75,92.68,90.61,84.66,78.71
47063,80.83,80.37,79.91,78.38,76.85,78.35,79.85
47065,49.25,46.82,44.38,43.34,42.29,39.96,37.62
47067,94.11,94.02,93.92,93.44,92.96,95.28,97.61
47069,90.99,89.15,87.3,84.42,81.53,85.54,89.56
47071,81.6,82.36,83.13,81.85,80.57,75.42,70.27
47073,55.65,63.56,71.47,73.0,74.52,73.7,72.88
47075,86.34,82.87,79.4,78.32,77.23,81.4,85.58
47077,76.31,77.24,78.16,77.2,76.24,76.38,76.51
47079,72.21,72.4,72.59,75.37,78.15,78.53,78.9
47081,66.7,76.17,85.64,78.24,70.83,57.87,44.91
47083,79.97,79.5,79.02,68.2,57.39,54.4,51.4
47085,52.09,59.82,67.56,69.01,70.45,63.86,57.26
47087,87.36,88.72,90.07,83.92,77.77,79.0,80.24
47089,52.98,49.94,46.9,45.6,44.3,44.32,44.33
47091,85.35,89.35,93.35,90.98,88.6,90.9,93.19
47093,44.54,48.79,53.04,52.96,52.87,47.4,41.92
47095,95.96,95.86,95.77,95.21,94.65,94.46,94.27
47097,91.91,90.75,89.59,87.78,85.96,87.04,88.13
47099,70.23,71.59,72.94,73.73,74.52,77.03,79.54
47101,72.21,74.56,76.92,78.54,80.16,79.53,78.9
47103,51.19,59.38,67.56,62.47,57.39,47.22,37.05
47105,47.28,41.66,36.04,33.32,30.61,26.2,21.8
47107,65.01,68.98,72.94,75.09,77.23,71.28,65.34
47109,83.57,84.83,86.09,83.66,81.24,82.76,84.28
47111,78.0,73.08,68.16,69.06,69.97,71.82,73.68
47113,73.77,73.18,72.59,74.41,76.24,74.56,72.88
47115,74.72,73.1,71.47,71.39,71.31,69.16,67.0
47117,45.85,46.1,46.35,47.86,49.36,54.81,60.25
47119,50.05,46.83,43.62,38.61,33.6,25.65,17.7
47121,80.36,74.9,69.44,67.19,64.94,56.93,48.92
47123,68.13,69.8,71.47,73.69,75.92,75.24,74.57
47125,51.19,49.04,46.9,44.02,41.15,39.68,38.22
47127,25.63,21.2,16.78,12.29,7.8,20.24,32.69
47129,80.83,83.97,87.11,86.07,85.03,84.97,84.91
47131,68.55,74.12,79.69,83.3,86.91,85.15,83.39
47133,82.39,78.82,75.26,70.1,64.94,73.92,82.91
47135,86.79,91.08,95.38,96.34,97.29,88.98,80.68
47137,53.49,54.42,55.36,60.9,66.43,72.43,78.42
47139,67.62,65.63,63.64,62.38,61.11,58.74,56.37
47141,89.75,88.78,87.81,82.33,76.85,76.57,76.29
47143,84.53,85.08,85.64,85.24,84.84,79.7,74.57
47145,57.12,55.08,53.04,52.15,51.27,48.39,45.51
47147,25.63,21.52,17.41,22.98,28.54,27.35,26.16
47149,31.68,30.85,30.02,30.01,30.0,25.09,20.18
47151,93.86,94.18,94.49,90.22,85.96,89.58,93.19
47153,65.71,59.02,52.34,57.46,62.58,71.79,81.0
47155,45.3,46.43,47.56,49.42,51.27,54.74,58.21
47157,78.26,79.44,80.61,80.7,80.8,76.19,71.58
47159,48.39,50.72,53.04,51.9,50.76,54.01,57.26
47161,68.55,70.01,71.47,66.7,61.94,49.5,37.05
47163,61.67,59.55,57.43,60.0,62.58,61.42,60.25
47165,13.88,13.58,13.28,14.4,15.51,15.9,16.3
47167,30.63,34.34,38.05,40.74,43.44,39.0,34.56
47169,48.39,41.61,34.83,46.11,57.39,36.84,16.3
47171,76.31,77.86,79.4,80.96,82.52,80.03,77.53
47173,83.57,85.26,86.95,85.45,83.95,77.64,71.32
47175,79.4,75.17,70.93,72.72,74.52,76.47,78.42
47177,78.89,78.53,78.16,82.72,87.29,84.43,81.57
47179,61.25,60.25,59.25,57.64,56.02,58.86,61.71
47181,78.26,74.09,69.91,73.57,77.23,74.4,71.58
47183,78.89,74.91,70.93,75.31,79.68,81.54,83.39
47185,81.12,73.35,65.58,66.52,67.45,70.84,74.22
47187,1.05,1.04,1.02,0.72,0.41,0.51,0.6
47189,14.93,12.67,10.41,9.62,8.82,8.36,7.89
48001,63.13,61.19,59.25,54.66,50.06,53.78,57.51
48003,20.22,19.47,18.72,19.93,21.15,29.1,37.05
48005,73.32,73.4,73.48,72.63,71.78,76.48,81.19
48007,77.49,68.02,58.55,69.36,80.16,79.53,78.9
48009,17.29,12.0,6.72,10.6,14.49,21.41,28.33
48011,14.29,13.53,12.77,9.35,5.92,5.94,5.95
48013,46.55,47.06,47.56,49.42,51.27,45.27,39.27
48015,13.88,28.0,42.12,32.9,23.69,33.29,42.9
48017,76.92,73.92,70.93,59.46,47.99,36.42,24.86
48019,43.27,49.32,55.36,53.32,51.27,48.09,44.91
48021,48.39,42.52,36.64,27.59,18.54,25.04,31.54
48023,54.25,42.46,30.66,27.46,24.27,33.46,42.65
48025,85.35,81.18,77.01,80.64,84.27,81.34,78.42
48027,42.02,42.82,43.62,43.53,43.44,50.82,58.21
48029,60.39,60.08,59.76,60.04,60.32,60.28,60.25
48031,13.47,13.37,13.28,14.4,15.51,22.64,29.76
48033,0.0,0.02,0.03,0.03,0.03,0.44,0.86
48035,38.24,41.31,44.38,46.18,47.99,49.32,50.64
48037,70.23,71.59,72.94,69.68,66.43,64.6,62.76
48039,18.91,18.16,17.41,15.66,13.92,12.08,10.25
48041,95.45,94.46,93.47,92.69,91.91,87.26,82.62
48043,29.19,25.54,21.9,27.75,33.6,48.37,63.14
48045,75.14,58.63,42.12,48.75,55.38,72.89,90.39
48047,98.82,98.65,98.47,98.93,99.39,99.2,99.01
48049,69.12,66.02,62.91,55.45,47.99,49.32,50.64
48051,49.25,42.94,36.64,35.8,34.97,29.41,23.84
48053,53.49,47.52,41.55,33.26,24.97,30.85,36.73
48055,62.4,65.28,68.16,68.65,69.14,68.67,68.2
48057,71.73,68.66,65.58,55.36,45.13,37.62,30.11
48059,64.31,64.55,64.79,54.96,45.13,39.45,33.77
48061,98.44,98.16,97.87,97.66,97.45,97.16,96.88
48063,78.89,75.47,72.05,75.23,78.41,76.2,74.0
48065,2.64,2.24,1.85,2.71,3.57,7.28,10.98
48067,76.92,74.19,71.47,74.35,77.23,76.49,75.75
48069,70.9,61.97,53.04,54.53,56.02,52.1,48.19
48071,17.29,20.92,24.55,30.14,35.73,33.22,30.71
48073,85.07,83.65,82.23,76.77,71.31,74.3,77.28
48075,71.73,78.43,85.13,66.86,48.6,64.07,79.54
48077,34.51,41.31,48.11,44.9,41.69,30.0,18.3
48079,48.39,60.94,73.48,81.52,89.55,93.02,96.5
48081,23.56,41.66,59.76,58.26,56.75,56.18,55.6
48083,76.92,71.71,66.51,71.38,76.24,63.17,50.1
48085,5.41,4.71,4.01,4.0,3.98,3.56,3.15
48087,80.83,77.44,74.05,65.72,57.39,70.15,82.91
48089,58.29,48.68,39.06,31.37,23.69,39.32,54.96
48091,15.98,13.32,10.67,9.75,8.82,8.77,8.72
48093,90.7,85.48,80.26,69.94,59.62,49.22,38.83
48095,30.63,24.38,18.12,12.02,5.92,31.71,57.51
48097,39.29,42.52,45.75,45.03,44.3,37.92,31.54
48099,27.09,33.44,39.8,40.48,41.15,43.03,44.91
48101,75.14,82.6,90.07,93.92,97.77,96.4,95.04
48103,14.93,19.74,24.55,15.63,6.72,7.46,8.21
48105,54.25,69.53,84.81,83.17,81.53,67.34,53.15
48107,86.34,80.8,75.26,78.25,81.24,84.76,88.29
48109,95.29,91.4,87.52,92.64,97.77,97.76,97.74
48111,63.8,58.42,53.04,48.24,43.44,67.78,92.11
48113,69.63,68.9,68.16,65.37,62.58,60.96,59.33
48115,68.13,61.0,53.87,70.48,87.1,91.22,95.35
48117,68.55,64.16,59.76,63.6,67.45,72.81,78.17
48119,74.72,77.84,80.96,85.04,89.11,75.0,60.88
48121,8.47,8.6,8.72,8.55,8.38,6.8,5.22
48123,34.51,43.78,53.04,55.68,58.31,64.5,70.69
48125,47.76,59.09,70.42,68.42,66.43,71.47,76.51
48127,76.92,81.71,86.5,91.74,96.97,98.3,99.62
48129,42.02,43.89,45.75,48.26,50.76,43.91,37.05
48131,86.34,87.66,88.98,90.88,92.77,82.82,72.88
48133,76.31,69.29,62.27,71.42,80.57,79.74,78.9
48135,40.02,34.36,28.69,29.34,30.0,34.64,39.27
48137,48.39,26.95,5.51,4.82,4.14,49.12,94.11
48139,24.23,22.36,20.5,17.5,14.49,12.07,9.64
48141,85.61,85.04,84.46,83.76,83.06,83.73,84.4
48143,86.98,87.98,88.98,85.89,82.8,71.84,60.88
48145,80.36,84.46,88.57,90.59,92.61,91.5,90.39
48147,59.79,57.58,55.36,44.83,34.3,41.02,47.74
48149,20.98,20.09,19.2,21.74,24.27,29.64,35.01
48151,37.15,55.73,74.31,66.6,58.89,46.33,33.77
48153,84.3,83.46,82.62,78.78,74.94,71.57,68.2
48155,3.25,3.39,3.53,4.07,4.62,43.27,81.92
48157,7.67,7.41,7.16,7.32,7.48,6.98,6.49
48159,35.31,46.37,57.43,33.96,10.48,8.34,6.21
48161,55.65,55.89,56.13,61.28,66.43,67.96,69.48
48163,79.97,80.12,80.26,79.97,79.68,75.18,70.69
48165,42.02,30.37,18.72,32.28,45.83,44.81,43.79
48167,33.24,34.94,36.64,37.86,39.08,33.7,28.33
48169,24.67,30.04,35.4,52.27,69.14,67.86,66.58
48171,31.14,25.17,19.2,23.12,27.04,20.09,13.14
48173,0.1,0.64,1.18,8.34,15.51,41.86,68.2
48175,50.05,53.98,57.91,61.87,65.83,59.89,53.95
48177,79.97,69.86,59.76,57.89,56.02,54.34,52.67
48179,34.51,42.32,50.14,53.44,56.75,63.51,70.27
48181,47.76,48.61,49.47,46.14,42.8,38.51,34.21
48183,69.12,67.58,66.03,67.32,68.6,71.76,74.92
48185,66.7,71.57,76.44,75.69,74.94,73.26,71.58
48187,11.75,14.58,17.41,16.46,15.51,15.58,15.66
48189,87.68,82.92,78.16,75.91,73.66,74.29,74.92
48191,87.36,91.42,95.48,91.77,88.06,90.82,93.57
48193,24.23,34.3,44.38,52.35,60.32,64.9,69.48
48195,67.62,71.44,75.26,67.07,58.89,65.1,71.32
48197,86.79,67.68,48.58,41.78,34.97,45.86,56.75
48199,24.67,24.93,25.18,30.08,34.97,34.06,33.16
48201,64.31,62.64,60.97,60.3,59.62,59.94,60.25
48203,51.19,57.05,62.91,60.9,58.89,64.12,69.35
48205,8.47,6.51,4.55,4.06,3.57,4.19,4.81
48207,78.0,77.7,77.4,78.3,79.2,77.65,76.1
48209,57.82,55.43,53.04,52.15,51.27,42.52,33.77
48211,30.63,27.9,25.18,34.74,44.3,25.65,7.0
48213,72.21,70.82,69.44,68.8,68.15,72.12,76.1
48215,98.34,98.07,97.8,97.74,97.68,97.71,97.74
48217,70.9,70.91,70.93,64.16,57.39,52.56,47.74
48219,43.27,46.7,50.14,53.08,56.02,61.51,67.0
48221,22.0,24.66,27.32,25.22,23.12,18.5,13.88
48223,76.06,74.5,72.94,68.68,64.43,58.98,53.53
48225,82.65,85.72,88.79,90.1,91.4,91.4,91.41
48227,47.28,46.18,45.08,54.52,63.95,63.36,62.76
48229,99.75,99.46,99.17,97.48,95.8,95.48,95.16
48231,71.28,70.6,69.91,69.03,68.15,61.56,54.96
48233,51.19,53.28,55.36,54.12,52.87,44.5,36.12
48235,11.17,17.86,24.55,37.3,50.06,31.6,13.14
48237,63.13,61.44,59.76,56.03,52.29,59.64,67.0
48239,33.24,33.2,33.17,38.3,43.44,44.47,45.51
48241,61.25,57.56,53.87,58.62,63.38,75.42,87.46
48243,4.08,5.26,6.43,5.12,3.82,48.1,92.39
48245,78.26,76.76,75.26,73.81,72.36,72.62,72.88
48247,47.76,63.39,79.02,87.08,95.13,95.49,95.86
48249,75.61,76.89,78.16,82.85,87.55,84.12,80.68
48251,26.58,26.95,27.32,24.86,22.39,24.56,26.73
48253,64.31,60.48,56.64,51.58,46.53,49.44,52.36
48255,84.85,86.33,87.81,80.52,73.22,71.03,68.84
48257,35.94,36.72,37.5,37.6,37.71,31.28,24.86
48259,9.96,6.16,2.36,1.91,1.46,3.7,5.95
48261,91.53,88.33,85.13,45.18,5.22,48.81,92.39
48263,14.93,19.74,24.55,24.41,24.27,15.11,5.95
48265,50.53,53.58,56.64,48.13,39.62,39.74,39.85
48267,76.06,73.24,70.42,76.74,83.06,83.98,84.91
48269,3.79,1.95,0.1,6.1,12.1,55.38,98.66
48271,90.16,83.58,77.01,75.11,73.22,79.62,86.03
48273,90.39,88.96,87.52,90.53,93.54,90.38,87.21
48275,63.8,53.71,43.62,46.49,49.36,57.35,65.34
48277,67.62,71.21,74.79,72.19,69.59,71.64,73.68
48279,85.07,81.87,78.67,83.74,88.82,89.38,89.94
48281,39.29,38.4,37.5,32.04,26.59,29.88,33.16
48283,52.56,43.39,34.22,33.08,31.94,43.45,54.96
48285,14.93,15.86,16.78,23.1,29.43,34.13,38.83
48287,42.02,43.2,44.38,45.1,45.83,50.72,55.6
48289,33.24,42.56,51.89,57.24,62.58,70.5,78.42
48291,63.8,62.14,60.49,55.62,50.76,60.38,69.99
48293,82.01,82.57,83.13,81.96,80.8,79.85,78.9
48295,15.57,16.18,16.78,21.91,27.04,24.83,22.63
48297,45.3,48.18,51.07,55.7,60.32,74.45,88.57
48299,42.79,40.42,38.05,33.29,28.54,35.23,41.92
48301,66.7,60.68,54.66,63.94,73.22,36.61,0.0
48303,74.18,73.56,72.94,73.56,74.17,73.52,72.88
48305,61.67,67.99,74.31,74.24,74.17,81.74,89.31
48307,66.7,66.88,67.05,62.97,58.89,59.88,60.88
48309,78.89,76.84,74.79,75.35,75.92,76.34,76.77
48311,53.49,31.34,9.2,22.82,36.43,56.36,76.29
48313,86.15,70.76,55.36,49.83,44.3,39.43,34.56
48315,86.98,84.18,81.38,81.31,81.24,79.01,76.77
48317,37.73,27.92,18.12,20.62,23.12,24.12,25.11
