FIPS,2014 EPL_CROWD,2015 EPL_CROWD,2016 EPL_CROWD,2017 EPL_CROWD,2018 EPL_CROWD,2019 EPL_CROWD,2020 EPL_CROWD
41051,80.9,80.89,80.87,82.72,84.56,84.29,84.02
41053,78.22,67.73,57.24,56.11,54.98,51.2,47.42
41055,41.71,38.56,35.4,18.37,1.34,2.2,3.06
41057,35.59,38.87,42.15,62.06,81.98,84.83,87.68
41059,93.89,94.08,94.27,94.78,95.29,94.48,93.67
41061,75.87,78.59,81.31,81.1,80.9,78.22,75.53
41063,31.74,45.92,60.11,67.22,74.34,73.35,72.37
41065,50.27,63.05,75.84,76.03,76.22,75.88,75.53
41067,80.29,83.06,85.83,84.65,83.48,81.12,78.77
41069,9.61,9.1,8.6,7.14,5.67,9.87,14.07
41071,79.88,81.68,83.48,85.3,87.11,86.3,85.49
42001,50.02,49.92,49.82,39.73,29.64,26.7,23.77
42003,7.83,8.48,9.14,10.68,12.23,13.15,14.07
42005,7.99,10.48,12.96,14.23,15.5,13.3,11.11
42007,10.16,13.68,17.19,16.34,15.5,16.15,16.8
42009,23.05,33.54,44.03,42.3,40.56,30.26,19.96
42011,36.74,37.53,38.33,35.96,33.59,28.68,23.77
42013,11.81,15.14,18.47,16.98,15.5,14.78,14.07
42015,56.7,46.83,36.96,38.76,40.56,45.44,50.32
42017,21.04,20.72,20.41,19.65,18.88,21.32,23.77
42019,9.87,7.74,5.6,7.71,9.81,8.36,6.91
42021,10.92,10.94,10.95,14.92,18.88,15.0,11.11
42023,1.24,3.56,5.89,5.78,5.67,14.72,23.77
42025,19.96,29.1,38.24,39.4,40.56,38.28,36.0
42027,65.93,62.78,59.63,60.06,60.49,58.53,56.56
42029,23.53,24.6,25.66,25.85,26.04,28.94,31.83
42031,37.5,34.81,32.12,23.81,15.5,16.15,16.8
42033,8.66,12.96,17.26,18.07,18.88,25.36,31.83
42035,21.87,25.06,28.24,21.87,15.5,21.54,27.59
42037,13.12,12.79,12.45,8.38,4.3,7.71,11.11
42039,38.11,34.38,30.66,26.34,22.03,18.05,14.07
42041,18.08,16.08,14.07,13.15,12.23,11.67,11.11
42043,26.58,34.03,41.48,35.56,29.64,30.74,31.83
42045,21.43,25.0,28.56,31.07,33.59,36.91,40.23
42047,1.91,2.66,3.41,5.6,7.8,6.65,5.51
42049,26.07,29.56,33.05,29.54,26.04,31.02,36.0
42051,52.63,56.92,61.22,52.9,44.57,36.08,27.59
42053,2.87,3.52,4.17,8.2,12.23,22.03,31.83
42055,37.31,32.84,28.37,27.2,26.04,28.94,31.83
42057,46.32,36.18,26.04,19.14,12.23,16.1,19.96
42059,4.36,7.13,9.9,12.7,15.5,16.15,16.8
42061,23.59,22.24,20.89,19.89,18.88,25.36,31.83
42063,35.94,37.18,38.43,37.73,37.03,26.92,16.8
42065,21.27,20.79,20.31,17.9,15.5,23.67,31.83
42067,57.02,57.26,57.5,57.76,58.01,69.57,81.13
42069,14.17,18.61,23.05,28.32,33.59,36.91,40.23
42071,43.39,47.24,51.1,51.45,51.8,54.18,56.56
42073,14.45,14.93,15.41,13.82,12.23,10.49,8.75
42075,34.42,41.54,48.65,54.57,60.49,60.04,59.58
42077,45.65,48.87,52.09,51.94,51.8,55.69,59.58
42079,23.81,22.58,21.36,21.7,22.03,21.0,19.96
42081,40.72,32.44,24.16,15.98,7.8,15.78,23.77
42083,9.14,10.65,12.16,12.2,12.23,9.57,6.91
42085,16.84,19.45,22.06,29.54,37.03,30.4,23.77
42087,53.93,51.67,49.41,43.22,37.03,38.63,40.23
42089,38.62,34.26,29.89,33.46,37.03,45.24,53.44
42091,13.59,16.9,20.22,21.12,22.03,24.81,27.59
42093,5.13,4.89,4.65,22.61,40.56,38.28,36.0
42095,20.89,18.85,16.81,16.16,15.5,19.63,23.77
42097,19.61,20.58,21.55,27.57,33.59,30.59,27.59
42099,34.57,33.25,31.93,26.98,22.03,34.72,47.42
42101,67.05,67.76,68.48,68.56,68.64,71.3,73.97
42103,27.6,24.75,21.9,17.07,12.23,16.1,19.96
42105,22.92,13.66,4.39,7.1,9.81,20.82,31.83
42107,11.14,13.24,15.35,11.58,7.8,9.46,11.11
42109,25.66,30.86,36.07,32.86,29.64,30.74,31.83
42111,22.35,23.37,24.39,21.64,18.88,23.24,27.59
42113,12.38,9.56,6.75,4.52,2.29,3.09,3.88
42115,19.17,26.72,34.26,31.95,29.64,30.74,31.83
42117,18.53,16.88,15.22,13.73,12.23,13.15,14.07
42119,24.23,21.2,18.18,31.37,44.57,27.84,11.11
42121,8.4,11.1,13.79,16.34,18.88,25.36,31.83
42123,20.53,23.36,26.2,17.0,7.8,13.88,19.96
42125,7.48,9.44,11.4,13.45,15.5,16.15,16.8
42127,6.72,6.62,6.53,11.02,15.5,23.67,31.83
42129,4.23,4.14,4.04,4.85,5.67,6.29,6.91
42131,16.87,17.04,17.22,14.72,12.23,13.15,14.07
42133,19.29,20.85,22.41,28.0,33.59,30.59,27.59
44001,10.44,7.38,4.33,3.78,3.22,2.62,2.01
44003,14.36,17.08,19.8,24.72,29.64,39.98,50.32
44005,8.05,9.66,11.27,10.54,9.81,8.36,6.91
44007,61.45,60.48,59.5,60.0,60.49,63.96,67.44
44009,5.57,7.44,9.3,10.76,12.23,10.49,8.75
45001,47.12,25.83,4.55,8.39,12.23,37.32,62.41
45003,43.01,40.58,38.14,37.58,37.03,36.52,36.0
45005,55.01,54.18,53.36,54.17,54.98,63.67,72.37
45007,43.36,44.86,46.35,50.67,54.98,62.6,70.21
45009,46.61,63.72,80.83,71.98,63.13,62.77,62.41
45011,81.79,78.26,74.72,72.68,70.65,71.51,72.37
45013,67.46,61.43,55.4,46.22,37.03,34.43,31.83
45015,43.17,42.72,42.28,39.66,37.03,43.68,50.32
45017,32.16,34.03,35.91,34.75,33.59,57.36,81.13
45019,38.4,36.12,33.84,33.71,33.59,28.68,23.77
45021,70.52,56.72,42.92,25.36,7.8,13.88,19.96
45023,52.09,43.6,35.12,43.46,51.8,54.18,56.56
45025,67.02,76.46,85.9,87.76,89.62,87.25,84.88
45027,49.73,55.08,60.43,66.46,72.49,74.01,75.53
45029,45.94,45.46,44.99,39.29,33.59,26.78,19.96
45031,58.01,51.96,45.91,47.04,48.17,50.8,53.44
45033,86.18,82.78,79.37,77.79,76.22,81.66,87.11
45035,31.84,32.11,32.38,34.7,37.03,52.24,67.44
45037,73.8,72.16,70.52,62.75,54.98,41.28,27.59
45039,3.53,9.28,15.03,24.31,33.59,54.56,75.53
45041,56.42,57.22,58.01,60.57,63.13,63.98,64.83
45043,33.3,33.98,34.67,26.78,18.88,19.42,19.96
45045,42.18,43.8,45.43,48.61,51.8,52.62,53.44
45047,62.15,60.32,58.48,59.48,60.49,58.53,56.56
45049,75.99,51.58,27.16,14.72,2.29,11.12,19.96
45051,79.43,62.91,46.39,45.48,44.57,36.08,27.59
45053,82.36,82.2,82.04,83.3,84.56,87.41,90.26
45055,28.14,21.18,14.23,13.23,12.23,19.91,27.59
45057,44.41,39.96,35.5,41.84,48.17,44.2,40.23
45059,45.34,49.28,53.23,56.86,60.49,60.04,59.58
45061,79.47,73.5,67.53,61.26,54.98,62.6,70.21
45063,40.08,44.33,48.58,48.38,48.17,50.8,53.44
45065,4.62,5.07,5.51,6.65,7.8,12.3,16.8
45067,32.09,29.48,26.87,39.34,51.8,71.82,91.85
45069,82.46,78.22,73.99,75.1,76.22,73.22,70.21
45071,59.76,63.95,68.13,65.63,63.13,39.97,16.8
45073,52.75,53.56,54.38,53.09,51.8,52.62,53.44
45075,64.5,56.48,48.46,48.32,48.17,47.8,47.42
45077,32.12,38.28,44.44,42.5,40.56,36.2,31.83
45079,36.77,38.14,39.51,38.27,37.03,40.33,43.63
45081,70.23,49.04,27.86,38.02,48.17,71.22,94.27
45083,60.59,60.89,61.19,63.7,66.22,68.22,70.21
45085,72.75,71.32,69.88,69.26,68.64,59.48,50.32
45087,21.3,26.02,30.75,39.46,48.17,57.8,67.44
45089,56.13,55.89,55.65,63.15,70.65,76.88,83.1
45091,34.26,33.15,32.03,32.81,33.59,34.8,36.0
46003,34.7,24.98,15.25,18.64,22.03,18.05,14.07
46005,90.67,91.4,92.14,91.85,91.56,91.22,90.87
46007,99.62,99.58,99.55,99.3,99.04,98.72,98.41
46009,39.03,38.32,37.6,28.24,18.88,11.38,3.88
46011,5.41,9.56,13.72,12.98,12.23,11.67,11.11
46013,18.47,21.22,23.97,26.8,29.64,20.38,11.11
46015,70.3,69.06,67.81,43.34,18.88,10.44,2.01
46017,99.78,99.7,99.62,99.43,99.24,99.36,99.49
46019,2.99,6.88,10.76,18.4,26.04,49.2,72.37
46021,2.45,4.08,5.7,13.86,22.03,24.81,27.59
46023,90.99,87.04,83.09,80.56,78.03,77.6,77.18
46025,45.21,38.18,31.14,30.39,29.64,24.8,19.96
46027,11.94,9.33,6.72,4.03,1.34,38.44,75.53
46029,53.14,59.74,66.35,59.08,51.8,58.32,64.83
46031,98.98,98.84,98.69,98.2,97.71,97.62,97.52
46033,28.24,25.76,23.27,26.46,29.64,49.92,70.21
46035,1.31,5.18,9.04,8.42,7.8,5.84,3.88
46037,34.19,18.22,2.26,1.99,1.72,1.86,2.01
46039,7.2,7.15,7.1,25.83,44.57,40.28,36.0
46041,99.01,98.78,98.54,98.64,98.73,98.78,98.82
46043,5.44,8.85,12.26,35.14,58.01,64.11,70.21
46045,1.69,2.4,3.12,2.7,2.29,1.14,0.0
46047,11.59,13.62,15.66,13.94,12.23,13.15,14.07
46049,75.01,39.68,4.36,2.18,0.0,1.53,3.06
46051,17.77,10.82,3.88,3.09,2.29,17.06,31.83
46053,58.42,53.25,48.07,48.12,48.17,42.08,36.0
46055,35.75,21.84,7.93,6.8,5.67,2.84,0.0
46057,92.93,79.02,65.11,62.8,60.49,61.45,62.41
46059,10.98,9.42,7.86,5.08,2.29,3.09,3.88
46061,18.59,12.91,7.23,4.76,2.29,2.15,2.01
46063,0.0,0.0,0.0,9.44,18.88,37.72,56.56
46065,54.06,59.38,64.69,65.46,66.22,76.67,87.11
46067,5.48,15.08,24.67,23.35,22.03,16.57,11.11
46069,42.69,52.04,61.38,47.48,33.59,16.79,0.0
46071,99.33,99.18,99.04,99.12,99.2,98.63,98.06
46073,30.53,28.25,25.98,17.9,9.81,50.83,91.85
46075,21.46,10.73,0.0,0.0,0.0,45.13,90.26
46077,18.97,23.02,27.06,15.68,4.3,18.07,31.83
46079,1.43,2.04,2.64,25.4,48.17,40.0,31.83
46081,44.13,28.9,13.66,12.94,12.23,11.67,11.11
46083,16.46,14.88,13.31,16.1,18.88,21.32,23.77
46085,97.13,97.28,97.42,95.62,93.82,90.08,86.35
46087,43.74,29.27,14.8,20.42,26.04,21.42,16.8
46089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46091,33.91,20.26,6.62,29.21,51.8,49.61,47.42
46093,81.38,80.36,79.34,54.49,29.64,24.8,19.96
46095,96.59,96.88,97.17,97.63,98.09,98.6,99.11
46097,10.47,17.81,25.15,41.58,58.01,47.0,36.0
46099,61.03,60.79,60.55,54.36,48.17,53.88,59.58
46101,49.67,56.99,64.31,52.43,40.56,38.28,36.0
46102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46103,65.43,62.42,59.41,57.19,54.98,41.28,27.59
46105,20.25,18.28,16.3,14.26,12.23,41.22,70.21
46107,1.34,0.67,0.0,0.0,0.0,0.0,0.0
46109,59.28,62.94,66.6,63.55,60.49,65.35,70.21
46111,5.64,4.32,2.99,2.36,1.72,0.86,0.0
46115,4.11,12.53,20.95,23.49,26.04,21.42,16.8
46117,47.69,59.08,70.46,50.05,29.64,14.82,0.0
46119,58.99,29.49,0.0,0.0,0.0,15.92,31.83
46121,99.75,99.76,99.78,99.65,99.52,99.49,99.46
46123,28.49,42.81,57.12,30.17,3.22,4.36,5.51
46125,11.68,13.26,14.84,9.57,4.3,5.6,6.91
46127,9.58,9.77,9.96,12.73,15.5,19.63,23.77
46129,35.31,36.23,37.15,58.34,79.53,64.92,50.32
46135,6.18,6.56,6.94,9.59,12.23,19.91,27.59
46137,98.92,98.95,98.98,99.3,99.62,99.51,99.4
47001,24.36,28.58,32.79,40.48,48.17,49.24,50.32
47003,93.03,86.98,80.93,84.4,87.87,83.32,78.77
47005,78.76,77.44,76.12,58.34,40.56,23.74,6.91
47007,83.35,85.43,87.52,74.0,60.49,56.96,53.44
47009,29.13,27.04,24.96,29.27,33.59,45.08,56.56
47011,63.99,67.8,71.6,67.36,63.13,59.84,56.56
47013,26.01,17.03,8.05,10.14,12.23,38.53,64.83
47015,33.33,46.98,60.62,61.87,63.13,69.33,75.53
47017,35.56,39.72,43.87,44.22,44.57,32.26,19.96
47019,23.34,27.52,31.71,30.67,29.64,20.38,11.11
47021,49.03,46.21,43.39,47.6,51.8,55.69,59.58
47023,40.27,37.23,34.19,30.12,26.04,20.06,14.07
47025,14.14,18.16,22.19,27.89,33.59,30.59,27.59
47027,15.03,39.12,63.2,59.09,54.98,30.94,6.91
47029,50.21,44.26,38.3,28.59,18.88,33.15,47.42
47031,85.83,78.46,71.09,69.86,68.64,61.04,53.44
47033,62.91,65.5,68.1,75.04,81.98,72.19,62.41
47035,24.83,26.23,27.63,37.9,48.17,44.2,40.23
47037,71.06,72.3,73.54,73.94,74.34,70.89,67.44
47039,32.54,17.69,2.83,3.56,4.3,6.52,8.75
47041,46.42,63.07,79.72,75.18,70.65,71.51,72.37
47043,45.27,59.01,72.75,67.94,63.13,61.36,59.58
47045,47.09,62.61,78.13,75.31,72.49,50.04,27.59
47047,51.29,41.93,32.57,22.4,12.23,26.23,40.23
47049,50.91,55.88,60.84,59.42,58.01,33.38,8.75
47051,15.22,22.13,29.04,29.34,29.64,36.64,43.63
47053,61.32,59.92,58.52,44.08,29.64,28.62,27.59
47055,28.02,41.02,54.03,54.5,54.98,51.2,47.42
47057,58.93,58.53,58.13,62.18,66.22,58.27,50.32
47059,55.56,46.18,36.8,35.2,33.59,26.78,19.96
47061,86.95,81.79,76.63,75.48,74.34,70.89,67.44
47063,34.8,50.16,65.52,67.08,68.64,69.42,70.21
47065,37.34,32.98,28.62,27.33,26.04,26.82,27.59
47067,19.71,31.07,42.44,38.02,33.59,46.58,59.58
47069,36.26,33.04,29.83,21.03,12.23,11.67,11.11
47071,66.48,69.12,71.76,59.96,48.17,37.88,27.59
47073,15.06,26.95,38.84,48.42,58.01,57.28,56.56
47075,59.82,40.56,21.3,40.9,60.49,53.96,47.42
47077,51.38,63.68,75.99,63.9,51.8,61.0,70.21
47079,34.67,36.08,37.5,29.76,22.03,19.42,16.8
47081,85.93,82.66,79.4,54.52,29.64,41.54,53.44
47083,81.82,62.68,43.55,27.89,12.23,18.0,23.77
47085,39.96,48.9,57.85,45.72,33.59,32.71,31.83
47087,6.81,23.14,39.48,38.26,37.03,38.63,40.23
47089,53.68,58.28,62.88,61.68,60.49,56.96,53.44
47091,81.57,62.78,44.0,29.75,15.5,45.51,75.53
47093,27.09,32.63,38.17,32.1,26.04,23.0,19.96
47095,80.99,61.0,41.01,40.79,40.56,65.12,89.69
47097,69.09,75.9,82.71,83.64,84.56,80.87,77.18
47099,63.93,73.91,83.89,79.12,74.34,62.33,50.32
47101,31.52,45.38,59.25,57.12,54.98,30.24,5.51
47103,36.04,54.14,72.24,72.36,72.49,66.04,59.58
47105,46.86,54.09,61.32,64.98,68.64,73.7,78.77
47107,35.21,38.14,41.07,40.82,40.56,48.56,56.56
47109,37.54,45.98,54.41,54.7,54.98,45.49,36.0
47111,74.08,56.82,39.57,42.07,44.57,46.0,47.42
47113,37.92,27.73,17.54,31.06,44.57,42.4,40.23
47115,63.1,61.04,58.99,56.98,54.98,52.65,50.32
47117,53.9,54.89,55.87,53.84,51.8,47.72,43.63
47119,48.46,57.36,66.25,60.61,54.98,45.49,36.0
47121,89.21,80.84,72.46,58.52,44.57,62.36,80.14
47123,78.03,71.4,64.76,69.55,74.34,68.38,62.41
47125,69.18,68.37,67.56,56.06,44.57,47.44,50.32
47127,53.77,56.68,59.6,50.08,40.56,42.1,43.63
47129,69.02,75.65,82.27,74.24,66.22,56.82,47.42
47131,15.76,27.19,38.62,45.21,51.8,46.02,40.23
47133,81.06,76.73,72.4,60.28,48.17,27.54,6.91
47135,75.74,81.39,87.04,83.97,80.9,50.43,19.96
47137,10.57,30.12,49.67,47.12,44.57,23.29,2.01
47139,60.81,69.69,78.57,70.85,63.13,53.38,43.63
47141,53.01,49.92,46.83,34.43,22.03,21.0,19.96
47143,52.28,50.8,49.32,43.18,37.03,30.4,23.77
47145,26.14,32.2,38.27,37.65,37.03,34.43,31.83
47147,45.43,50.12,54.82,60.52,66.22,49.02,31.83
47149,64.47,66.59,68.7,61.84,54.98,57.28,59.58
47151,7.67,6.67,5.67,6.74,7.8,6.65,5.51
47153,82.17,86.6,91.02,83.62,76.22,64.83,53.44
47155,77.43,74.39,71.35,74.69,78.03,77.6,77.18
47157,72.59,71.7,70.81,65.65,60.49,60.04,59.58
47159,73.16,68.91,64.66,50.84,37.03,48.3,59.58
47161,4.87,6.42,7.96,26.26,44.57,56.0,67.44
47163,24.04,31.02,38.01,39.29,40.56,34.08,27.59
47165,41.39,34.16,26.93,30.26,33.59,45.08,56.56
47167,26.68,37.1,47.53,44.04,40.56,40.4,40.23
47169,4.39,3.0,1.62,2.96,4.3,4.09,3.88
47171,58.36,57.77,57.18,43.41,29.64,15.66,1.69
47173,78.29,80.62,82.94,82.46,81.98,77.18,72.37
47175,43.04,29.42,15.79,41.0,66.22,65.53,64.83
47177,56.73,45.38,34.03,41.1,48.17,65.12,82.08
47179,16.01,20.29,24.58,25.31,26.04,31.02,36.0
47181,2.36,15.78,29.19,50.84,72.49,74.01,75.53
47183,22.25,14.54,6.84,16.44,26.04,23.0,19.96
47185,62.34,58.74,55.14,56.58,58.01,44.92,31.83
47187,12.64,16.88,21.11,23.58,26.04,21.42,16.8
47189,31.07,27.46,23.85,24.94,26.04,31.02,36.0
48001,91.63,91.34,91.05,89.08,87.11,88.06,89.02
48003,87.71,92.7,97.68,97.4,97.13,89.13,81.13
48005,90.1,91.39,92.68,92.33,91.98,91.42,90.87
48007,80.67,74.91,69.15,78.94,88.73,90.58,92.43
48009,23.46,41.99,60.52,47.06,33.59,34.8,36.0
48011,81.6,51.34,21.08,43.65,66.22,49.02,31.83
48013,97.64,96.75,95.86,96.3,96.75,97.76,98.76
48015,63.64,76.48,89.33,91.05,92.77,90.6,88.42
48017,99.59,98.76,97.93,97.69,97.45,91.47,85.49
48019,48.11,53.79,59.47,62.84,66.22,77.96,89.69
48021,92.84,92.95,93.06,93.01,92.96,90.69,88.42
48023,52.88,26.44,0.0,0.0,0.0,33.72,67.44
48025,95.77,95.9,96.02,95.8,95.57,92.29,89.02
48027,67.27,72.9,78.54,81.55,84.56,85.84,87.11
48029,91.66,91.18,90.7,89.72,88.73,89.21,89.69
48031,61.83,68.26,74.69,80.6,86.5,88.38,90.26
48033,10.25,5.12,0.0,1.61,3.22,50.78,98.35
48035,81.76,82.76,83.76,86.02,88.28,85.18,82.08
48037,62.72,68.05,73.38,77.68,81.98,80.38,78.77
48039,88.16,88.3,88.44,86.5,84.56,81.66,78.77
48041,88.48,87.06,85.64,83.27,80.9,81.49,82.08
48043,79.21,81.77,84.34,82.62,80.9,64.16,47.42
48045,51.13,52.42,53.71,55.86,58.01,36.04,14.07
48047,96.18,95.18,94.17,94.48,94.78,72.55,50.32
48049,34.61,33.24,31.87,36.21,40.56,43.99,47.42
48051,89.27,90.1,90.93,92.12,93.31,84.42,75.53
48053,66.28,66.69,67.11,72.57,78.03,79.09,80.14
48055,94.36,94.84,95.32,95.88,96.43,96.5,96.56
48057,95.73,95.97,96.21,97.15,98.09,96.82,95.54
48059,74.47,61.93,49.38,48.78,48.17,35.97,23.77
48061,99.11,99.18,99.24,99.16,99.08,98.94,98.79
48063,96.75,92.71,88.67,90.52,92.36,81.28,70.21
48065,60.94,32.08,3.22,3.22,3.22,29.89,56.56
48067,79.05,80.0,80.96,85.29,89.62,87.98,86.35
48069,96.31,96.72,97.13,95.04,92.96,91.32,89.69
48071,51.74,40.28,28.81,43.41,58.01,71.75,85.49
48073,92.04,93.42,94.81,95.36,95.92,95.66,95.39
48075,5.54,3.93,2.32,2.77,3.22,3.14,3.06
48077,50.43,60.82,71.22,70.94,70.65,69.04,67.44
48079,97.58,97.44,97.29,96.37,95.45,95.42,95.39
48081,25.28,28.29,31.3,35.93,40.56,25.84,11.11
48083,17.73,26.65,35.56,25.53,15.5,27.86,40.23
48085,59.79,61.2,62.62,61.56,60.49,63.96,67.44
48087,10.54,38.64,66.73,78.57,90.42,85.78,81.13
48089,67.69,79.69,91.69,93.86,96.02,96.46,96.91
48091,86.34,80.36,74.37,68.75,63.13,53.38,43.63
48093,93.44,92.29,91.15,83.68,76.22,81.95,87.68
48095,6.46,3.23,0.0,1.14,2.29,17.06,31.83
48097,92.33,86.87,81.41,83.46,85.51,86.6,87.68
48099,68.26,67.53,66.79,64.96,63.13,68.55,73.97
48101,3.72,22.19,40.66,62.07,83.48,81.12,78.77
48103,92.42,92.2,91.98,93.64,95.29,95.08,94.88
48105,92.36,93.12,93.89,94.02,94.14,92.82,91.5
48107,96.91,95.94,94.97,95.96,96.94,96.64,96.34
48109,86.69,85.28,83.86,88.68,93.51,94.52,95.54
48111,83.57,81.71,79.85,76.17,72.49,82.17,91.85
48113,95.83,96.1,96.37,96.2,96.02,95.99,95.96
48115,38.9,29.8,20.69,51.33,81.98,84.54,87.11
48117,95.89,93.26,90.64,89.46,88.28,89.89,91.5
48119,60.55,65.17,69.79,57.18,44.57,30.68,16.8
48121,63.67,66.12,68.58,64.54,60.49,61.45,62.41
48123,92.55,87.79,83.03,87.14,91.24,86.66,82.08
48125,37.15,57.56,77.97,82.23,86.5,65.06,43.63
48127,97.01,98.01,99.01,98.55,98.09,96.74,95.39
48129,88.19,74.84,61.48,59.74,58.01,50.82,43.63
48131,96.02,96.56,97.1,97.12,97.13,94.0,90.87
48133,90.86,73.56,56.26,61.24,66.22,74.15,82.08
48135,94.97,94.71,94.46,93.88,93.31,93.22,93.13
48137,82.81,79.68,76.54,79.26,81.98,56.91,31.83
48139,87.36,86.04,84.72,84.64,84.56,84.29,84.02
48141,95.92,95.48,95.03,94.17,93.31,94.1,94.88
48143,72.21,76.16,80.1,75.38,70.65,72.31,73.97
48145,85.67,84.75,83.83,88.82,93.82,92.84,91.85
48147,74.43,73.7,72.97,70.81,68.64,68.04,67.44
48149,17.32,22.43,27.54,39.67,51.8,43.9,36.0
48151,92.01,90.04,88.06,75.6,63.13,43.45,23.77
48153,92.23,94.48,96.72,96.37,96.02,94.22,92.43
48155,14.61,7.31,0.0,6.12,12.23,9.57,6.91
48157,80.77,81.55,82.33,81.62,80.9,79.83,78.77
48159,71.79,68.91,66.03,71.12,76.22,80.55,84.88
48161,79.94,73.04,66.13,68.39,70.65,76.88,83.1
48163,99.55,99.32,99.08,98.33,97.58,83.9,70.21
48165,97.68,96.16,94.65,94.97,95.29,95.62,95.96
48167,79.11,78.18,77.24,74.87,72.49,74.01,75.53
48169,17.83,50.14,82.46,83.98,85.51,75.17,64.83
48171,85.48,86.23,86.98,86.74,86.5,85.69,84.88
48173,64.41,63.28,62.15,77.07,91.98,90.84,89.69
48175,84.85,81.14,77.43,68.96,60.49,38.65,16.8
48177,98.66,98.8,98.95,98.86,98.76,97.92,97.07
48179,60.04,66.01,71.98,73.16,74.34,78.21,82.08
48181,80.26,79.38,78.51,77.36,76.22,69.32,62.41
48183,83.89,83.02,82.14,80.09,78.03,76.78,75.53
48185,93.6,91.82,90.04,88.27,86.5,85.26,84.02
48187,79.69,79.82,79.94,78.98,78.03,80.56,83.1
48189,94.56,95.37,96.18,95.34,94.49,92.09,89.69
48191,56.54,43.47,30.4,53.31,76.22,84.94,93.67
48193,45.18,38.73,32.28,57.13,81.98,84.54,87.11
48195,93.7,90.6,87.49,89.21,90.93,76.67,62.41
48197,74.34,39.81,5.28,34.21,63.13,74.74,86.35
48199,47.28,36.98,26.68,30.14,33.59,49.21,64.83
48201,94.75,94.67,94.59,94.36,94.14,94.64,95.13
48203,76.98,80.92,84.85,84.16,83.48,86.58,89.69
48205,95.35,94.52,93.7,89.6,85.51,72.54,59.58
48207,87.55,79.68,71.82,72.15,72.49,72.43,72.37
48209,83.7,85.32,86.95,87.03,87.11,86.0,84.88
48211,76.03,84.53,93.03,94.4,95.77,93.02,90.26
48213,80.36,75.33,70.3,72.32,74.34,74.94,75.53
48215,99.52,99.46,99.4,99.35,99.3,99.44,99.59
48217,90.19,91.29,92.39,92.58,92.77,91.82,90.87
48219,86.72,88.84,90.96,92.87,94.78,93.32,91.85
48221,63.74,69.55,75.36,66.68,58.01,65.19,72.37
48223,90.0,88.73,87.46,87.66,87.87,86.38,84.88
48225,70.74,64.82,58.9,68.46,78.03,81.46,84.88
48227,64.85,73.84,82.84,83.16,83.48,72.94,62.41
48229,96.34,95.7,95.07,95.05,95.03,96.04,97.04
48231,90.7,87.58,84.46,87.44,90.42,92.52,94.62
48233,73.07,79.94,86.82,77.73,68.64,41.36,14.07
48235,40.31,61.13,81.95,84.53,87.11,92.58,98.06
48237,50.11,69.37,88.63,86.06,83.48,82.78,82.08
48239,87.14,90.3,93.47,93.39,93.31,90.86,88.42
48241,72.84,72.08,71.31,72.82,74.34,80.34,86.35
48243,95.38,95.03,94.68,58.36,22.03,59.92,97.8
48245,79.66,76.41,73.16,66.82,60.49,65.35,70.21
48247,88.35,91.85,95.35,96.36,97.36,98.24,99.11
48249,94.84,94.86,94.87,95.08,95.29,94.96,94.62
48251,87.65,85.54,83.44,83.46,83.48,86.58,89.69
48253,32.92,21.06,9.2,17.62,26.04,26.82,27.59
48255,97.87,97.82,97.77,94.35,90.93,92.03,93.13
48257,83.38,81.56,79.75,77.98,76.22,81.66,87.11
48259,85.86,74.39,62.91,57.36,51.8,51.06,50.32
48261,98.41,94.97,91.53,92.42,93.31,96.26,99.2
48263,40.46,35.98,31.49,15.74,0.0,0.0,0.0
48265,86.21,87.64,89.08,82.65,76.22,78.68,81.13
48267,4.49,18.24,32.0,32.79,33.59,56.18,78.77
48269,80.07,81.83,83.6,41.8,0.0,0.0,0.0
48271,89.3,80.94,72.59,42.41,12.23,6.12,0.0
48273,96.05,95.49,94.94,95.26,95.57,96.68,97.8
48275,84.91,86.12,87.33,83.43,79.53,68.04,56.56
48277,78.86,80.07,81.28,72.2,63.13,53.38,43.63
48279,93.54,93.0,92.45,87.22,81.98,82.03,82.08
48281,56.0,58.1,60.2,60.35,60.49,63.96,67.44
48283,97.48,98.34,99.2,98.22,97.23,95.62,94.02
48285,95.19,95.97,96.75,96.82,96.88,91.18,85.49
48287,64.95,72.32,79.69,86.6,93.51,93.18,92.84
48289,87.27,83.58,79.88,75.26,70.65,69.04,67.44
48291,94.72,90.52,86.31,88.78,91.24,92.04,92.84
48293,81.18,73.12,65.07,77.34,89.62,92.38,95.13
48295,71.03,58.74,46.45,64.22,81.98,85.5,89.02
48297,81.41,86.62,91.82,86.9,81.98,81.56,81.13
48299,55.84,63.1,70.36,79.32,88.28,86.15,84.02
48301,0.0,0.0,0.0,49.89,99.78,98.65,97.52
48303,83.09,81.82,80.55,80.04,79.53,79.15,78.77
48305,60.46,52.15,43.84,60.94,78.03,67.29,56.56
48307,94.11,89.38,84.65,66.41,48.17,45.9,43.63
48309,77.87,77.85,77.84,78.68,79.53,78.35,77.18
48311,0.0,49.08,98.15,98.63,99.11,97.87,96.63
48313,96.94,97.37,97.8,96.91,96.02,95.7,95.39
48315,5.28,25.29,45.3,56.97,68.64,59.48,50.32
