FIPS,2014 EPL_UNEMP,2015 EPL_UNEMP,2016 EPL_UNEMP,2017 EPL_UNEMP,2018 EPL_UNEMP,2019 EPL_UNEMP,2020 EPL_UNEMP
56003,14.74,11.92,9.11,26.07,43.03,63.43,83.83
56005,11.11,16.4,21.68,28.28,34.87,34.05,33.23
56007,11.11,13.42,15.73,13.04,10.35,17.89,25.43
56009,11.56,19.96,28.37,32.36,36.34,48.02,59.71
56011,9.65,14.26,18.88,18.55,18.22,10.12,2.01
56013,66.35,61.67,56.99,57.76,58.54,71.69,84.85
56015,17.77,34.47,51.16,61.74,72.32,58.09,43.86
56017,5.7,8.18,10.67,9.22,7.77,10.87,13.97
56019,3.09,11.32,19.55,22.05,24.55,18.72,12.89
56021,16.17,24.58,32.98,39.94,46.91,48.23,49.55
56023,34.54,33.76,32.98,32.1,31.21,21.6,12.0
56025,19.33,21.51,23.69,29.28,34.87,36.26,37.65
56027,5.35,2.92,0.48,1.56,2.64,27.18,51.72
56029,6.65,9.82,12.99,15.08,17.17,13.18,9.2
56031,3.37,8.5,13.63,11.56,9.49,8.04,6.59
56033,9.65,11.32,12.99,11.24,9.49,16.63,23.77
56035,17.06,11.82,6.59,11.88,17.17,37.55,57.92
56037,20.25,23.06,25.88,35.39,44.9,58.91,72.92
56039,8.05,5.9,3.76,3.2,2.64,3.76,4.87
56041,22.03,32.86,43.68,52.0,60.32,51.0,41.69
56043,44.57,51.35,58.13,60.1,62.07,48.73,35.39
56045,8.05,9.66,11.27,14.74,18.22,23.42,28.61
