FIPS,2014 EPL_CROWD,2015 EPL_CROWD,2016 EPL_CROWD,2017 EPL_CROWD,2018 EPL_CROWD,2019 EPL_CROWD,2020 EPL_CROWD,2021 EPL_CROWD,2022 EPL_CROWD
22047,88.7,85.66,82.62,80.32,78.03,72.74,67.44,68.82,70.19
22049,57.08,61.26,65.43,51.23,37.03,28.5,19.96,37.06,54.15
22051,66.57,60.96,55.36,59.24,63.13,66.67,70.21,69.36,68.5
22053,82.87,88.3,93.73,87.32,80.9,67.17,53.44,52.15,50.87
22055,55.94,52.85,49.76,55.12,60.49,69.63,78.77,73.64,68.5
22057,75.52,70.03,64.53,59.76,54.98,55.77,56.56,60.08,63.6
22059,58.68,51.16,43.65,53.39,63.13,76.7,90.26,72.2,54.15
22061,70.77,62.54,54.31,53.06,51.8,54.18,56.56,46.32,36.08
22063,75.96,76.86,77.75,74.2,70.65,67.74,64.83,66.66,68.5
22065,87.42,89.73,92.04,91.48,90.93,94.59,98.25,97.22,96.18
22067,84.21,74.13,64.06,63.6,63.13,69.33,75.53,76.92,78.3
22069,82.68,71.69,60.71,34.25,7.8,12.3,16.8,38.82,60.83
22071,66.38,57.94,49.51,41.55,33.59,28.68,23.77,25.71,27.65
22073,67.18,65.41,63.64,63.39,63.13,66.67,70.21,62.18,54.15
22075,51.7,65.42,79.15,73.9,68.64,77.88,87.11,85.11,83.11
22077,83.41,87.66,91.91,92.14,92.36,68.0,43.63,35.64,27.65
22079,63.96,57.58,51.19,54.6,58.01,61.42,64.83,59.49,54.15
22081,64.18,63.34,62.5,64.36,66.22,51.11,36.0,25.4,14.79
22083,73.86,72.52,71.19,72.76,74.34,77.74,81.13,85.72,90.3
22085,71.73,69.07,66.41,59.1,51.8,46.02,40.23,30.25,20.27
22087,49.47,54.08,58.68,60.9,63.13,74.31,85.49,86.75,88.01
22089,39.1,46.78,54.47,60.35,66.22,49.02,31.83,46.33,60.83
22091,88.92,77.74,66.57,67.6,68.64,48.11,27.59,39.23,50.87
22093,83.99,79.7,75.42,79.45,83.48,79.51,75.53,43.73,11.93
22095,71.86,66.43,61.0,64.82,68.64,74.89,81.13,74.82,68.5
22097,72.24,73.87,75.49,78.74,81.98,84.83,87.68,86.78,85.87
22099,85.96,86.56,87.17,86.34,85.51,85.5,85.49,78.57,71.65
22101,91.02,89.72,88.41,73.21,58.01,40.89,23.77,37.32,50.87
22103,29.45,31.96,34.48,35.76,37.03,30.4,23.77,27.88,31.98
22105,75.26,70.15,65.04,60.01,54.98,61.21,67.44,65.52,63.6
22107,73.89,72.32,70.74,65.61,60.49,62.66,64.83,48.4,31.98
22109,89.68,87.58,85.48,78.07,70.65,62.04,53.44,60.97,68.5
22111,88.57,83.7,78.83,78.43,78.03,75.2,72.37,73.0,73.62
22113,87.74,89.6,91.47,88.98,86.5,78.35,70.21,70.93,71.65
22115,50.05,40.1,30.15,28.1,26.04,26.82,27.59,29.78,31.98
22117,77.01,81.07,85.13,83.02,80.9,67.17,53.44,61.82,70.19
22119,49.82,58.4,66.99,65.06,63.13,67.75,72.37,66.6,60.83
22121,57.75,58.43,59.12,63.88,68.64,66.74,64.83,67.51,70.19
22123,71.25,41.34,11.43,9.62,7.8,33.69,59.58,53.35,47.12
22125,92.9,91.04,89.18,70.49,51.8,27.84,3.88,1.94,0.0
22127,73.51,52.28,31.04,26.53,22.03,12.96,3.88,7.91,11.93
23001,48.52,46.71,44.89,46.53,48.17,44.2,40.23,41.67,43.11
23003,27.13,28.04,28.94,27.49,26.04,23.0,19.96,31.54,43.11
23005,34.1,30.47,26.84,26.44,26.04,31.02,36.0,28.14,20.27
23007,48.58,35.37,22.16,18.83,15.5,27.86,40.23,41.67,43.11
23009,25.69,35.91,46.13,54.63,63.13,55.28,47.42,39.7,31.98
23011,17.41,29.4,41.39,44.78,48.17,37.88,27.59,27.62,27.65
23013,38.84,38.29,37.73,29.88,22.03,12.96,3.88,6.68,9.48
23015,42.88,41.38,39.89,29.38,18.88,19.42,19.96,15.94,11.93
23017,25.76,31.76,37.76,35.68,33.59,32.71,31.83,29.74,27.65
23019,39.73,40.75,41.77,41.16,40.56,42.1,43.63,41.48,39.33
23021,54.95,44.56,34.16,28.1,22.03,32.83,43.63,53.62,63.6
23023,14.49,13.8,13.12,8.71,4.3,2.99,1.69,4.46,7.22
23025,30.56,45.14,59.73,60.11,60.49,61.45,62.41,45.03,27.65
23027,19.48,33.25,47.02,49.41,51.8,52.62,53.44,36.85,20.27
23029,23.94,17.56,11.17,10.49,9.81,13.3,16.8,22.22,27.65
23031,18.15,19.1,20.06,23.05,26.04,28.94,31.83,29.74,27.65
24001,25.85,19.61,13.37,19.71,26.04,18.58,11.11,11.52,11.93
24003,31.39,35.51,39.64,40.1,40.56,42.1,43.63,45.38,47.12
24005,36.17,38.77,41.36,39.2,37.03,42.22,47.42,47.27,47.12
24009,30.05,27.66,25.28,17.55,9.81,7.66,5.51,8.72,11.93
24011,76.15,69.29,62.43,62.78,63.13,70.16,77.18,79.17,81.16
24013,5.51,6.28,7.04,11.27,15.5,12.12,8.75,9.12,9.48
24015,32.51,35.66,38.81,48.41,58.01,62.72,67.44,64.13,60.83
24017,16.81,20.3,23.78,26.71,29.64,38.53,47.42,49.14,50.87
24019,15.66,15.16,14.65,16.76,18.88,12.9,6.91,8.2,9.48
24021,31.14,33.75,36.36,29.2,22.03,26.93,31.83,29.74,27.65
24023,28.11,19.24,10.38,12.94,15.5,14.78,14.07,13.0,11.93
24025,13.53,15.84,18.15,20.09,22.03,29.02,36.0,36.04,36.08
24027,41.2,46.58,51.96,51.88,51.8,47.72,43.63,43.37,43.11
24029,53.61,32.25,10.89,6.59,2.29,6.7,11.11,8.34,5.57
24031,73.13,75.47,77.81,78.67,79.53,79.15,78.77,80.94,83.11
24033,84.94,85.91,86.88,87.0,87.11,88.06,89.02,89.66,90.3
24035,22.22,27.22,32.22,27.12,22.03,18.05,14.07,14.43,14.79
24037,19.26,18.64,18.02,22.03,26.04,31.02,36.0,39.55,43.11
24039,33.24,24.2,15.15,18.59,22.03,24.81,27.59,48.89,70.19
24041,4.01,3.55,3.09,6.45,9.81,11.94,14.07,28.59,43.11
24043,22.89,36.75,50.62,47.6,44.57,38.2,31.83,39.48,47.12
24045,76.12,72.81,69.5,76.49,83.48,71.53,59.58,58.58,57.59
24047,29.83,23.38,16.94,23.29,29.64,41.54,53.44,44.76,36.08
24510,57.24,56.11,54.98,54.98,54.98,52.65,50.32,50.6,50.87
25001,14.8,13.26,11.72,16.88,22.03,22.9,23.77,25.71,27.65
25003,6.53,8.32,10.12,8.96,7.8,5.84,3.88,7.91,11.93
25005,30.82,28.96,27.09,28.36,29.64,32.82,36.0,41.56,47.12
25007,20.15,14.63,9.11,14.0,18.88,36.16,53.44,30.33,7.22
25009,52.21,53.28,54.35,58.74,63.13,68.55,73.97,72.81,71.65
25011,16.17,15.55,14.93,15.22,15.5,21.54,27.59,31.84,36.08
25013,63.8,65.0,66.19,62.1,58.01,55.72,53.44,50.28,47.12
25015,29.67,23.49,17.32,16.41,15.5,17.73,19.96,18.6,17.24
25017,43.84,45.46,47.09,47.63,48.17,47.8,47.42,50.78,54.15
25019,89.81,88.26,86.72,47.26,7.8,17.7,27.59,42.59,57.59
25021,30.31,31.36,32.41,33.0,33.59,41.96,50.32,52.24,54.15
25023,20.79,22.44,24.1,23.06,22.03,24.81,27.59,31.84,36.08
25025,82.71,83.25,83.79,84.18,84.56,84.72,84.88,86.04,87.21
25027,45.14,48.15,51.16,53.07,54.98,49.3,43.63,47.25,50.87
26001,39.57,34.42,29.26,22.38,15.5,14.78,14.07,14.43,14.79
26003,22.16,21.5,20.85,23.44,26.04,36.73,47.42,45.26,43.11
26005,54.38,57.92,61.45,58.22,54.98,59.9,64.83,65.54,66.24
26007,5.99,8.46,10.92,9.36,7.8,6.65,5.51,10.15,14.79
26009,68.77,65.47,62.18,45.91,29.64,26.7,23.77,35.44,47.12
26011,16.65,24.6,32.54,31.09,29.64,21.86,14.07,11.77,9.48
26013,4.14,33.35,62.56,65.6,68.64,61.04,53.44,35.34,17.24
26015,42.82,46.46,50.11,49.14,48.17,47.8,47.42,45.26,43.11
26017,9.36,10.5,11.65,10.73,9.81,9.28,8.75,11.77,14.79
26019,52.69,53.0,53.3,39.67,26.04,28.94,31.83,35.58,39.33
26021,38.36,39.11,39.86,44.02,48.17,42.08,36.0,36.04,36.08
26023,65.14,58.93,52.72,46.64,40.56,48.56,56.56,60.08,63.6
26025,21.65,24.34,27.03,24.53,22.03,24.81,27.59,25.76,23.93
26027,36.52,47.1,57.69,61.96,66.22,59.83,53.44,53.79,54.15
26029,11.3,10.18,9.07,8.44,7.8,12.3,16.8,20.36,23.93
26031,41.83,28.27,14.71,18.37,22.03,34.72,47.42,45.26,43.11
26033,26.49,18.1,9.71,8.76,7.8,21.9,36.0,41.56,47.12
26035,64.53,65.26,66.0,66.11,66.22,58.27,50.32,44.82,39.33
26037,6.78,8.92,11.05,10.43,9.81,13.3,16.8,14.36,11.93
26039,55.91,49.67,43.43,36.54,29.64,23.22,16.8,20.36,23.93
26041,13.21,22.9,32.6,31.12,29.64,32.82,36.0,29.96,23.93
26043,3.09,5.46,7.83,18.74,29.64,34.94,40.23,38.16,36.08
26045,22.54,33.52,44.51,44.54,44.57,42.4,40.23,32.08,23.93
26047,32.22,34.88,37.54,29.78,22.03,18.05,14.07,20.86,27.65
26049,24.07,27.08,30.09,28.06,26.04,24.9,23.77,25.71,27.65
26051,42.92,47.14,51.35,51.58,51.8,59.62,67.44,67.97,68.5
26053,4.2,5.76,7.32,6.5,5.67,4.36,3.06,3.1,3.15
26055,41.87,38.29,34.7,37.63,40.56,38.28,36.0,41.56,47.12
26057,18.69,18.29,17.89,16.7,15.5,14.78,14.07,25.08,36.08
26059,64.22,55.99,47.76,52.89,58.01,62.72,67.44,69.54,71.65
26061,45.81,57.38,68.96,67.59,66.22,59.83,53.44,48.28,43.11
26063,24.29,29.68,35.08,32.36,29.64,24.8,19.96,17.38,14.79
26065,36.29,40.92,45.56,45.06,44.57,46.0,47.42,43.38,39.33
26067,32.31,45.98,59.66,60.08,60.49,50.36,40.23,38.16,36.08
26069,28.84,36.96,45.08,42.82,40.56,36.2,31.83,19.53,7.22
26071,3.63,4.95,6.27,7.03,7.8,10.94,14.07,13.0,11.93
26073,54.7,54.35,54.0,47.28,40.56,34.08,27.59,27.62,27.65
26075,45.78,37.61,29.45,29.54,29.64,28.62,27.59,25.76,23.93
26077,23.75,25.62,27.48,28.56,29.64,28.62,27.59,25.76,23.93
26079,62.18,63.93,65.68,67.16,68.64,62.6,56.56,51.84,47.12
26081,44.7,47.58,50.46,54.24,58.01,55.72,53.44,52.15,50.87
26083,35.12,55.86,76.6,69.86,63.13,49.56,36.0,29.96,23.93
26085,73.38,62.81,52.24,46.4,40.56,25.84,11.11,11.52,11.93
26087,44.54,46.78,49.03,43.03,37.03,36.52,36.0,37.66,39.33
26089,22.0,16.65,11.3,13.4,15.5,16.15,16.8,17.02,17.24
26091,24.61,24.72,24.83,23.43,22.03,19.42,16.8,24.39,31.98
26093,10.0,13.04,16.08,15.79,15.5,12.12,8.75,10.34,11.93
26095,47.37,42.4,37.44,21.56,5.67,4.36,3.06,5.14,7.22
26097,41.52,51.24,60.97,52.77,44.57,29.32,14.07,17.17,20.27
26099,34.96,35.84,36.71,40.64,44.57,47.44,50.32,50.6,50.87
26101,31.61,25.98,20.34,17.92,15.5,23.67,31.83,35.58,39.33
26103,23.65,20.52,17.38,18.13,18.88,16.48,14.07,10.64,7.22
26105,60.87,50.7,40.53,29.7,18.88,17.84,16.8,29.96,43.11
26107,69.12,65.4,61.67,58.32,54.98,61.21,67.44,62.52,57.59
26109,42.06,36.42,30.79,26.41,22.03,22.9,23.77,15.5,7.22
26111,34.16,31.02,27.89,23.38,18.88,25.36,31.83,29.74,27.65
26113,73.48,78.0,82.52,81.03,79.53,81.32,83.1,79.24,75.37
26115,33.84,27.22,20.6,21.32,22.03,22.9,23.77,19.28,14.79
26117,29.0,33.19,37.38,40.98,44.57,44.1,43.63,45.38,47.12
26119,39.67,29.37,19.07,26.33,33.59,21.17,8.75,13.0,17.24
26121,44.6,49.61,54.63,49.6,44.57,46.0,47.42,49.14,50.87
26123,68.8,67.71,66.63,66.42,66.22,70.88,75.53,75.45,75.37
26125,26.9,24.82,22.73,20.8,18.88,19.42,19.96,21.94,23.93
26127,81.44,85.71,89.97,89.8,89.62,88.36,87.11,86.81,86.51
26129,24.55,42.52,60.49,65.57,70.65,65.11,59.58,53.35,47.12
26131,9.52,14.71,19.9,22.97,26.04,26.82,27.59,22.42,17.24
26133,53.04,56.06,59.09,59.79,60.49,58.53,56.56,51.84,47.12
26135,58.29,66.36,74.43,70.32,66.22,65.53,64.83,48.4,31.98
26137,12.32,26.64,40.97,50.73,60.49,50.36,40.23,27.51,14.79
26139,48.49,49.64,50.78,45.67,40.56,43.99,47.42,45.26,43.11
26141,24.58,21.98,19.39,22.72,26.04,28.94,31.83,39.48,47.12
26143,36.23,34.99,33.75,31.7,29.64,32.82,36.0,41.56,47.12
26145,25.41,27.64,29.86,27.95,26.04,23.0,19.96,20.11,20.27
26147,28.21,25.7,23.18,19.34,15.5,17.73,19.96,21.94,23.93
26149,72.91,72.97,73.03,68.08,63.13,59.84,56.56,44.27,31.98
26151,28.05,26.28,24.51,27.08,29.64,34.94,40.23,47.19,54.15
26153,15.0,15.16,15.31,11.56,7.8,6.65,5.51,4.01,2.51
26155,11.49,15.72,19.96,14.89,9.81,18.7,27.59,27.62,27.65
26157,24.9,36.38,47.85,51.42,54.98,45.49,36.0,41.56,47.12
26159,50.56,58.87,67.18,68.91,70.65,69.04,67.44,64.13,60.83
26161,27.54,31.76,35.98,32.81,29.64,26.7,23.77,27.88,31.98
26163,62.88,61.22,59.57,58.79,58.01,57.28,56.56,58.7,60.83
26165,45.46,49.86,54.25,49.41,44.57,58.47,72.37,73.87,75.37
27001,54.25,59.17,64.09,56.13,48.17,40.0,31.83,26.05,20.27
27003,54.98,54.21,53.45,50.81,48.17,49.24,50.32,55.58,60.83
27005,32.95,36.04,39.13,39.84,40.56,51.48,62.41,67.03,71.65
27007,72.43,67.13,61.83,62.48,63.13,62.77,62.41,66.3,70.19
27009,52.15,56.66,61.16,67.75,74.34,70.89,67.44,72.87,78.3
27011,3.79,3.34,2.9,5.35,7.8,5.84,3.88,5.55,7.22
27013,11.33,12.66,13.98,21.81,29.64,46.02,62.41,68.02,73.62
27015,45.5,35.28,25.06,16.43,7.8,13.88,19.96,23.8,27.65
27017,66.6,62.4,58.2,53.18,48.17,42.08,36.0,33.99,31.98
27019,27.48,23.04,18.59,18.74,18.88,13.82,8.75,11.77,14.79
27021,66.83,64.54,62.24,66.44,70.65,66.53,62.41,60.0,57.59
27023,3.82,9.12,14.42,31.3,48.17,56.5,64.83,52.08,39.33
27025,39.92,31.14,22.35,22.19,22.03,21.0,19.96,20.11,20.27
27027,51.32,45.86,40.4,35.02,29.64,41.54,53.44,53.79,54.15
27029,82.52,83.03,83.54,76.09,68.64,78.16,87.68,88.75,89.82
27031,68.86,69.36,69.85,83.4,96.94,96.04,95.13,88.15,81.16
27033,55.59,62.49,69.4,72.81,76.22,67.9,59.58,66.6,73.62
27035,15.82,13.66,11.49,11.86,12.23,16.1,19.96,20.11,20.27
27037,39.64,37.34,35.05,34.32,33.59,41.96,50.32,46.72,43.11
27039,15.31,20.34,25.37,22.12,18.88,29.56,40.23,45.55,50.87
27041,6.62,6.63,6.65,8.23,9.81,9.28,8.75,16.34,23.93
27043,17.22,14.3,11.37,8.52,5.67,9.87,14.07,13.0,11.93
27045,18.91,30.45,41.99,43.28,44.57,40.28,36.0,37.66,39.33
27047,44.92,41.02,37.12,29.57,22.03,24.81,27.59,39.23,50.87
27049,24.64,34.8,44.95,39.27,33.59,30.59,27.59,18.54,9.48
27051,4.74,6.16,7.58,6.62,5.67,11.24,16.8,20.36,23.93
27053,67.11,68.88,70.65,71.57,72.49,73.23,73.97,73.8,73.62
27055,18.34,16.37,14.39,9.35,4.3,4.9,5.51,7.5,9.48
27057,39.99,51.52,63.04,69.63,76.22,71.83,67.44,65.52,63.6
27059,43.08,44.99,46.9,38.27,29.64,30.74,31.83,29.74,27.65
27061,53.65,54.92,56.19,61.2,66.22,61.39,56.56,49.83,43.11
27063,37.89,30.79,23.69,19.6,15.5,17.73,19.96,35.42,50.87
27065,44.73,39.02,33.3,46.9,60.49,56.96,53.44,59.84,66.24
27067,41.9,49.64,57.37,58.93,60.49,58.53,56.56,63.38,70.19
27069,19.52,21.72,23.91,15.86,7.8,6.65,5.51,22.42,39.33
27071,30.28,22.38,14.49,12.15,9.81,9.28,8.75,5.95,3.15
27073,12.03,8.78,5.54,13.78,22.03,16.57,11.11,8.34,5.57
27075,50.53,58.12,65.71,40.61,15.5,13.3,11.11,10.3,9.48
27077,41.93,43.28,44.64,49.81,54.98,33.04,11.11,5.56,0.0
27079,29.26,31.92,34.57,37.57,40.56,30.26,19.96,18.6,17.24
27081,6.43,8.0,9.58,7.62,5.67,12.81,19.96,14.72,9.48
27083,56.06,62.72,69.37,69.01,68.64,64.11,59.58,62.91,66.24
27085,23.62,24.6,25.57,22.22,18.88,21.32,23.77,25.71,27.65
27087,89.43,87.94,86.44,80.39,74.34,79.61,84.88,88.32,91.76
27089,8.15,12.91,17.67,14.95,12.23,11.67,11.11,15.69,20.27
27091,21.11,27.76,34.42,24.96,15.5,14.78,14.07,20.86,27.65
27093,42.85,47.7,52.56,55.28,58.01,52.72,47.42,37.54,27.65
27095,43.62,51.94,60.27,63.24,66.22,61.39,56.56,55.36,54.15
27097,25.12,30.48,35.85,36.44,37.03,34.43,31.83,26.05,20.27
27099,59.73,51.36,42.98,59.6,76.22,79.66,83.1,79.24,75.37
27101,5.6,5.22,4.84,7.33,9.81,6.85,3.88,15.76,27.65
27103,32.66,24.91,17.16,10.19,3.22,2.46,1.69,5.58,9.48
27105,96.56,93.88,91.21,86.06,80.9,80.52,80.14,80.65,81.16
27107,54.44,64.82,75.2,72.92,70.65,71.51,72.37,57.74,43.11
27109,43.71,49.87,56.03,58.26,60.49,65.35,70.21,63.9,57.59
27111,31.26,30.2,29.13,31.36,33.59,36.91,40.23,41.67,43.11
27113,20.22,14.42,8.63,15.33,22.03,19.42,16.8,18.54,20.27
27115,67.94,55.22,42.5,39.76,37.03,40.33,43.63,47.25,50.87
27117,60.39,62.78,65.17,58.48,51.8,35.88,19.96,12.0,4.04
27119,26.04,23.86,21.68,23.86,26.04,39.74,53.44,55.52,57.59
27121,9.2,17.56,25.92,20.71,15.5,12.12,8.75,9.12,9.48
27123,89.33,89.44,89.56,89.14,88.73,89.21,89.69,89.26,88.83
27125,15.28,18.0,20.73,34.45,48.17,49.24,50.32,52.24,54.15
27127,31.77,23.42,15.06,11.43,7.8,13.88,19.96,21.94,23.93
27129,33.46,27.92,22.38,17.3,12.23,11.67,11.11,14.18,17.24
27131,61.38,53.69,46.0,48.9,51.8,54.18,56.56,61.4,66.24
27133,44.38,40.82,37.25,46.11,54.98,55.77,56.56,49.83,43.11
27135,52.37,59.76,67.14,59.47,51.8,34.3,16.8,18.54,20.27
27137,21.81,26.46,31.1,35.83,40.56,40.4,40.23,36.1,31.98
27139,32.7,36.21,39.73,55.19,70.65,71.51,72.37,69.3,66.24
27141,47.53,49.49,51.45,46.0,40.56,36.2,31.83,35.58,39.33
27143,24.99,23.75,22.51,26.08,29.64,32.82,36.0,46.79,57.59
27145,54.15,58.5,62.85,68.6,74.34,75.76,77.18,78.46,79.73
27147,51.99,58.12,64.25,61.13,58.01,60.21,62.41,50.87,39.33
27149,8.69,9.71,10.73,20.18,29.64,48.54,67.44,57.28,47.12
27151,25.06,30.5,35.94,30.99,26.04,24.9,23.77,33.44,43.11
27153,74.37,77.0,79.62,82.09,84.56,86.79,89.02,87.44,85.87
27155,0.0,1.62,3.25,9.38,15.5,34.47,53.44,32.68,11.93
27157,6.08,11.21,16.33,12.07,7.8,9.46,11.11,29.12,47.12
27159,25.31,31.44,37.57,55.96,74.34,82.76,91.18,92.92,94.65
27161,59.47,49.0,38.52,34.08,29.64,43.1,56.56,51.84,47.12
27163,29.96,29.18,28.4,25.22,22.03,26.93,31.83,26.05,20.27
27165,4.27,12.21,20.15,41.64,63.13,62.77,62.41,69.59,76.77
27167,23.27,22.96,22.64,33.6,44.57,30.68,16.8,24.39,31.98
27169,29.74,31.1,32.47,27.25,22.03,22.9,23.77,37.32,50.87
27171,41.8,47.69,53.58,47.07,40.56,32.16,23.77,27.88,31.98
27173,32.47,25.96,19.45,28.24,37.03,50.93,64.83,64.22,63.6
28001,79.72,72.43,65.14,64.13,63.13,37.12,11.11,21.54,31.98
28003,70.39,66.04,61.7,47.64,33.59,30.59,27.59,42.59,57.59
28005,10.76,23.1,35.43,41.8,48.17,49.24,50.32,29.9,9.48
28007,80.42,80.97,81.53,81.76,81.98,74.71,67.44,71.4,75.37
28009,61.92,48.23,34.54,34.06,33.59,43.52,53.44,44.76,36.08
28011,90.93,86.02,81.12,60.84,40.56,59.66,78.77,80.94,83.11
28013,70.01,73.96,77.91,81.24,84.56,79.27,73.97,73.8,73.62
28015,15.89,38.02,60.14,72.82,85.51,78.94,72.37,63.26,54.15
28017,65.65,70.22,74.79,63.3,51.8,43.9,36.0,43.44,50.87
28019,81.63,78.14,74.66,73.58,72.49,44.64,16.8,22.22,27.65
28021,94.08,94.78,95.48,94.98,94.49,79.66,64.83,38.38,11.93
28023,51.23,35.75,20.28,16.26,12.23,24.12,36.0,41.56,47.12
28025,67.21,44.42,21.62,13.65,5.67,6.29,6.91,7.06,7.22
28027,69.21,63.39,57.56,52.87,48.17,44.2,40.23,57.8,75.37
28029,85.71,86.7,87.68,86.6,85.51,75.17,64.83,64.22,63.6
28031,37.57,48.17,58.77,56.88,54.98,33.04,11.11,8.34,5.57
28033,59.41,59.18,58.96,62.59,66.22,61.39,56.56,58.7,60.83
28035,66.16,70.62,75.07,70.64,66.22,68.22,70.21,65.52,60.83
28037,55.11,40.48,25.85,27.74,29.64,39.98,50.32,48.72,47.12
28039,65.01,55.41,45.81,41.42,37.03,53.62,70.21,73.49,76.77
28041,91.05,79.67,68.29,75.89,83.48,83.29,83.1,63.1,43.11
28043,52.12,53.79,55.46,57.98,60.49,46.16,31.83,44.71,57.59
28045,77.81,68.56,59.31,51.94,44.57,56.0,67.44,67.97,68.5
28047,81.95,81.7,81.44,77.89,74.34,74.15,73.97,68.79,63.6
28049,76.57,79.12,81.66,78.0,74.34,73.35,72.37,72.01,71.65
28051,82.78,83.94,85.1,86.92,88.73,79.47,70.21,58.66,47.12
28053,93.0,92.3,91.6,88.08,84.56,77.38,70.21,68.23,66.24
28055,78.45,83.1,87.74,82.88,78.03,84.76,91.5,91.63,91.76
28057,56.92,56.78,56.64,45.12,33.59,20.25,6.91,9.42,11.93
28059,53.33,44.11,34.89,26.88,18.88,31.26,43.63,56.07,68.5
28061,49.76,58.9,68.04,65.59,63.13,68.55,73.97,56.65,39.33
28063,71.44,75.38,79.31,81.4,83.48,71.53,59.58,56.86,54.15
28065,70.65,49.54,28.43,43.22,58.01,61.42,64.83,62.83,60.83
28067,88.09,82.58,77.08,72.86,68.64,64.11,59.58,47.83,36.08
28069,62.02,57.76,53.49,69.03,84.56,91.1,97.64,93.42,89.21
28071,65.97,64.13,62.3,57.05,51.8,43.9,36.0,33.99,31.98
28073,69.56,64.69,59.82,58.91,58.01,57.28,56.56,51.84,47.12
28075,82.97,82.82,82.68,77.58,72.49,58.06,43.63,47.25,50.87
28077,55.24,62.78,70.33,70.49,70.65,71.51,72.37,61.62,50.87
28079,95.51,94.4,93.28,88.92,84.56,83.83,83.1,80.7,78.3
28081,48.23,64.66,81.09,85.1,89.11,84.62,80.14,83.0,85.87
28083,90.42,87.81,85.2,84.34,83.48,71.53,59.58,58.58,57.59
28085,78.99,68.77,58.55,56.76,54.98,71.04,87.11,87.97,88.83
28087,57.82,52.72,47.63,40.61,33.59,32.71,31.83,26.05,20.27
28089,68.83,65.76,62.69,53.63,44.57,46.0,47.42,43.38,39.33
28091,88.28,89.7,91.12,90.12,89.11,74.34,59.58,47.83,36.08
28093,76.41,53.64,30.88,35.72,40.56,47.0,53.44,63.53,73.62
28095,67.65,59.39,51.13,47.85,44.57,40.28,36.0,39.55,43.11
28097,80.64,75.28,69.91,66.52,63.13,76.08,89.02,80.34,71.65
28099,94.01,93.9,93.79,95.46,97.13,96.42,95.7,96.22,96.75
28101,84.46,86.16,87.87,89.4,90.93,84.06,77.18,50.56,23.93
28103,28.62,34.21,39.8,64.26,88.73,85.92,83.1,44.33,5.57
28105,51.16,52.52,53.87,51.02,48.17,45.9,43.63,37.8,31.98
28107,87.46,87.11,86.76,83.83,80.9,62.26,43.63,60.2,76.77
28109,69.88,70.3,70.71,68.46,66.22,65.53,64.83,59.49,54.15
28111,82.43,83.04,83.64,74.93,66.22,71.7,77.18,80.14,83.11
28113,56.45,59.63,62.81,65.72,68.64,58.03,47.42,59.54,71.65
28115,82.3,82.54,82.78,87.38,91.98,90.2,88.42,84.79,81.16
28117,33.78,46.48,59.18,66.76,74.34,70.89,67.44,51.76,36.08
28119,68.48,74.97,81.47,83.02,84.56,77.38,70.21,69.36,68.5
28121,57.18,59.06,60.94,59.48,58.01,49.12,40.23,30.25,20.27
28123,94.81,94.06,93.31,92.28,91.24,81.8,72.37,57.74,43.11
28125,93.06,92.82,92.58,91.1,89.62,92.12,94.62,87.89,81.16
28127,78.48,85.49,92.49,90.38,88.28,75.34,62.41,56.64,50.87
28129,78.92,79.42,79.91,52.98,26.04,21.42,16.8,40.2,63.6
28131,75.17,82.41,89.65,91.9,94.14,89.08,84.02,87.51,91.0
28133,93.79,91.98,90.16,88.64,87.11,82.94,78.77,71.18,63.6
28135,82.55,77.46,72.37,63.67,54.98,57.28,59.58,33.4,7.22
28137,88.54,90.85,93.16,92.57,91.98,91.12,90.26,91.28,92.3
28139,35.82,47.79,59.76,70.33,80.9,78.22,75.53,79.82,84.12
28141,39.35,53.18,67.02,62.52,58.01,52.72,47.42,47.27,47.12
28143,98.06,97.71,97.36,94.3,91.24,94.62,97.99,94.49,91.0
28145,89.14,86.96,84.78,80.5,76.22,64.83,53.44,62.55,71.65
28147,68.0,78.35,88.7,87.9,87.11,90.39,93.67,84.52,75.37
28149,59.6,63.77,67.94,67.08,66.22,59.83,53.44,31.46,9.48
28151,86.85,78.42,69.98,73.1,76.22,78.68,81.13,76.39,71.65
28153,56.19,48.09,39.99,56.24,72.49,52.16,31.83,42.99,54.15
28155,75.23,74.78,74.34,43.28,12.23,9.57,6.91,9.42,11.93
28157,85.61,61.12,36.64,22.22,7.8,3.9,0.0,2.78,5.57
28159,81.5,83.56,85.61,81.82,78.03,67.29,56.56,47.94,39.33
28161,77.97,75.02,72.08,75.06,78.03,62.72,47.42,31.1,14.79
28163,69.69,80.62,91.56,89.92,88.28,87.32,86.35,86.78,87.21
29001,47.31,27.78,8.25,6.96,5.67,6.29,6.91,19.44,31.98
29003,31.58,32.48,33.37,31.5,29.64,16.76,3.88,3.52,3.15
29005,7.1,5.78,4.46,7.14,9.81,31.62,53.44,52.15,50.87
29007,13.91,24.14,34.38,30.21,26.04,21.42,16.8,38.82,60.83
29009,63.01,67.48,71.95,81.6,91.24,90.75,90.26,91.01,91.76
29011,39.54,49.95,60.36,60.42,60.49,42.13,23.77,15.5,7.22
29013,37.98,41.93,45.88,61.96,78.03,82.19,86.35,86.78,87.21
29015,61.06,59.88,58.71,58.36,58.01,61.42,64.83,55.97,47.12
29017,64.88,63.64,62.4,62.76,63.13,68.55,73.97,60.54,47.12
