FIPS,2014 EPL_NOVEH,2015 EPL_NOVEH,2016 EPL_NOVEH,2017 EPL_NOVEH,2018 EPL_NOVEH,2019 EPL_NOVEH,2020 EPL_NOVEH,2021 EPL_NOVEH,2022 EPL_NOVEH
48369,13.34,15.44,17.54,25.68,33.81,19.47,5.12,4.38,3.63
48371,62.97,50.56,38.14,30.31,22.48,56.0,89.53,87.27,85.01
48373,18.08,33.43,48.77,52.52,56.26,44.36,32.46,26.03,19.6
48375,78.83,75.32,71.82,73.4,74.98,78.85,82.72,84.2,85.68
48377,83.41,82.47,81.53,85.22,88.92,89.51,90.1,94.05,98.0
48379,4.33,9.76,15.19,13.14,11.08,16.86,22.63,24.86,27.08
48381,14.65,10.43,6.21,7.37,8.53,9.96,11.39,10.64,9.9
48383,8.44,19.87,31.3,24.2,17.1,10.02,2.93,1.74,0.54
48385,42.38,27.06,11.75,11.92,12.1,31.32,50.54,35.61,20.68
48387,60.17,60.85,61.54,54.16,46.77,53.1,59.42,38.17,16.93
48389,87.71,72.08,56.45,55.43,54.41,61.5,68.59,55.77,42.95
48391,75.17,74.01,72.84,76.55,80.26,83.88,87.49,88.88,90.26
48393,1.31,2.51,3.72,9.15,14.58,48.03,81.48,80.99,80.5
48395,75.96,78.96,81.95,82.94,83.92,84.98,86.03,83.63,81.23
48397,3.88,4.7,5.51,6.39,7.26,5.1,2.93,3.02,3.12
48399,17.13,13.44,9.74,16.11,22.48,17.53,12.57,9.26,5.95
48401,31.36,33.81,36.26,35.03,33.81,28.22,22.63,23.04,23.45
48403,19.33,37.89,56.45,41.04,25.63,29.87,34.12,33.9,33.69
48405,52.98,63.86,74.75,63.84,52.94,68.2,83.45,89.66,95.86
48407,45.88,41.07,36.26,21.28,6.3,7.35,8.4,11.26,14.13
48409,65.97,61.21,56.45,62.37,68.29,64.57,60.85,64.69,68.53
48411,44.51,48.22,51.93,50.2,48.46,39.51,30.55,17.39,4.23
48413,69.79,67.83,65.87,42.23,18.59,10.58,2.58,14.83,27.08
48415,14.65,20.47,26.3,32.6,38.9,42.48,46.05,23.48,0.92
48417,58.87,53.82,48.77,34.96,21.14,35.84,50.54,52.06,53.58
48419,67.53,65.89,64.25,58.6,52.94,64.13,75.33,69.6,63.86
48421,1.78,1.19,0.6,2.51,4.43,3.68,2.93,2.02,1.11
48423,40.18,34.78,29.39,25.93,22.48,21.9,21.32,25.96,30.61
48425,2.04,3.5,4.97,3.49,2.01,6.14,10.28,10.58,10.88
48427,88.92,87.84,86.76,88.08,89.4,91.85,94.3,94.22,94.15
48429,40.18,47.57,54.95,49.65,44.35,68.93,93.51,91.44,89.37
48431,7.13,3.86,0.6,0.56,0.51,0.7,0.89,0.44,0.0
48433,52.98,61.16,69.34,59.68,50.02,33.03,16.04,11.0,5.95
48435,24.99,18.8,12.61,16.88,21.14,16.86,12.57,9.77,6.97
48437,26.52,17.62,8.72,38.5,68.29,75.87,83.45,83.14,82.82
48439,27.98,27.14,26.3,26.64,26.97,28.03,29.09,30.63,32.17
48441,44.51,43.19,41.87,43.11,44.35,46.0,47.64,41.58,35.51
48443,97.58,97.93,98.28,78.67,59.06,29.53,0.0,7.06,14.13
48445,31.36,29.49,27.63,45.43,63.23,62.04,60.85,71.04,81.23
48447,2.8,4.51,6.21,7.71,9.2,12.62,16.04,11.5,6.97
48449,51.29,38.8,26.3,26.64,26.97,23.42,19.86,28.68,37.51
48451,49.32,51.36,53.39,54.82,56.26,52.75,49.24,43.38,37.51
48453,49.32,47.35,45.37,43.81,42.25,44.94,47.64,49.7,51.77
48455,64.34,53.1,41.87,49.07,56.26,66.49,76.73,83.82,90.9
48457,45.88,53.71,61.54,62.89,64.25,69.06,73.87,72.95,72.03
48459,18.08,17.16,16.24,18.69,21.14,23.44,25.75,24.6,23.45
48461,51.29,61.56,71.82,63.12,54.41,64.87,75.33,67.46,59.59
48463,74.12,71.1,68.07,65.03,61.99,72.11,82.24,78.42,74.61
48465,65.97,74.87,83.76,73.5,63.23,65.21,67.19,53.29,39.39
48467,18.08,17.16,16.24,19.36,22.48,15.93,9.39,10.14,10.88
48469,44.51,47.42,50.33,51.64,52.94,55.53,58.12,66.37,74.61
48471,29.74,27.35,24.96,26.71,28.46,45.58,62.7,65.61,68.53
48473,52.98,41.18,29.39,22.56,15.73,13.56,11.39,15.5,19.6
48475,81.12,73.5,65.87,60.14,54.41,35.93,17.44,20.44,23.45
48477,40.18,31.12,22.06,31.44,40.82,42.52,44.21,51.9,59.59
48479,79.59,75.04,70.49,67.37,64.25,60.38,56.52,59.38,62.23
48481,64.34,57.34,50.33,52.37,54.41,66.02,77.63,71.3,64.97
48483,3.06,13.23,23.4,18.99,14.58,29.4,44.21,58.12,72.03
48485,51.29,56.41,61.54,62.89,64.25,64.9,65.56,66.4,67.23
48487,79.59,79.2,78.8,73.54,68.29,60.96,53.63,52.7,51.77
48489,82.84,75.46,68.07,60.5,52.94,41.74,30.55,42.07,53.58
48491,7.13,5.88,4.62,5.08,5.54,5.33,5.12,6.62,8.11
48493,10.73,12.96,15.19,13.14,11.08,8.75,6.43,5.79,5.15
48495,49.32,58.18,67.05,60.73,54.41,46.88,39.34,46.46,53.58
48497,3.44,6.59,9.74,10.41,11.08,9.14,7.19,4.82,2.45
48499,8.44,6.7,4.97,12.34,19.71,31.96,44.21,47.99,51.77
48501,23.62,31.74,39.86,27.8,15.73,10.78,5.82,5.88,5.95
48503,45.88,42.01,38.14,30.31,22.48,29.1,35.71,40.12,44.54
48505,52.98,62.4,71.82,74.88,77.94,84.02,90.1,90.5,90.9
48507,98.6,98.86,99.11,98.54,97.96,70.38,42.81,42.0,41.2
49001,2.8,3.88,4.97,4.41,3.85,4.01,4.17,6.52,8.88
49003,24.99,22.03,19.07,23.77,28.46,32.08,35.71,32.25,28.79
49005,19.33,19.2,19.07,16.18,13.28,17.3,21.32,18.34,15.37
49007,69.79,57.58,45.37,44.86,44.35,41.84,39.34,35.76,32.17
49009,0.0,0.3,0.6,17.21,33.81,48.96,64.1,50.8,37.51
49011,10.73,10.24,9.74,9.47,9.2,7.51,5.82,5.88,5.95
49013,7.13,8.44,9.74,9.47,9.2,17.48,25.75,31.63,37.51
49015,1.46,4.25,7.04,11.39,15.73,14.68,13.62,11.25,8.88
49017,71.06,42.55,14.04,9.24,4.43,4.04,3.66,5.32,6.97
49019,7.13,5.16,3.18,15.08,26.97,27.25,27.53,16.06,4.58
49021,32.73,26.56,20.38,21.43,22.48,15.93,9.39,13.16,16.93
49023,17.13,14.87,12.61,10.22,7.83,14.58,21.32,22.38,23.45
49025,4.78,8.7,12.61,9.93,7.26,18.18,29.09,32.3,35.51
49027,47.63,33.35,19.07,18.83,18.59,18.58,18.56,19.62,20.68
49029,1.05,0.67,0.29,0.34,0.38,0.64,0.89,0.84,0.8
49031,4.33,4.26,4.2,2.91,1.62,24.63,47.64,44.42,41.2
49033,0.7,0.76,0.83,0.6,0.38,0.19,0.0,0.0,0.0
49035,47.63,46.5,45.37,43.1,40.82,44.23,47.64,47.03,46.42
49037,42.38,44.86,47.34,59.23,71.12,71.38,71.64,79.34,87.05
49039,6.08,4.9,3.72,3.12,2.52,3.34,4.17,7.03,9.9
49041,27.98,21.58,15.19,8.86,2.52,3.09,3.66,15.37,27.08
49043,2.55,2.33,2.1,2.66,3.22,2.9,2.58,2.85,3.12
49045,13.34,15.44,17.54,24.77,32.0,25.28,18.56,20.32,22.08
49047,20.73,16.24,11.75,12.51,13.28,11.78,10.28,11.64,13.01
49049,9.36,8.2,7.04,7.15,7.26,6.84,6.43,6.7,6.97
49051,5.48,3.79,2.1,2.31,2.52,3.09,3.66,4.8,5.95
49053,12.0,10.36,8.72,14.22,19.71,17.88,16.04,13.96,11.87
49055,3.88,4.04,4.2,4.87,5.54,5.01,4.49,3.66,2.83
49057,42.38,44.86,47.34,43.12,38.9,33.99,29.09,31.39,33.69
50001,36.52,40.05,43.58,36.85,30.12,35.57,41.02,34.05,27.08
50003,60.17,64.12,68.07,75.77,83.48,85.48,87.49,86.25,85.01
50005,74.12,63.02,51.93,60.97,70.01,77.01,84.02,80.97,77.92
50007,75.17,72.83,70.49,71.36,72.24,72.58,72.92,71.82,70.73
50009,51.29,45.58,39.86,34.99,30.12,31.29,32.46,36.83,41.2
50011,40.18,47.57,54.95,49.65,44.35,47.44,50.54,56.38,62.23
50013,14.65,13.2,11.75,10.48,9.2,6.84,4.49,4.36,4.23
50015,20.73,24.18,27.63,28.88,30.12,42.52,54.93,49.74,44.54
50017,31.36,39.35,47.34,41.53,35.72,30.74,25.75,27.27,28.79
50019,57.15,61.51,65.87,73.06,80.26,72.91,65.56,64.71,63.86
50021,69.79,75.25,80.71,78.28,75.84,76.28,76.73,75.1,73.46
50023,61.76,65.55,69.34,73.1,76.85,78.37,79.89,79.68,79.48
50025,67.53,67.8,68.07,66.86,65.65,66.42,67.19,64.01,60.83
50027,61.76,55.27,48.77,42.24,35.72,39.26,42.81,43.68,44.54
51001,90.29,87.5,84.72,87.84,90.96,88.98,87.01,84.54,82.06
51003,29.74,26.57,23.4,26.76,30.12,31.29,32.46,34.98,37.51
51005,58.87,56.91,54.95,57.0,59.06,68.34,77.63,73.08,68.53
51007,6.08,6.56,7.04,9.57,12.1,13.48,14.86,11.49,8.11
51009,49.32,48.33,47.34,45.84,44.35,43.58,42.81,46.56,50.3
51011,51.29,46.58,41.87,39.51,37.15,30.56,23.97,20.45,16.93
51013,93.82,94.5,95.19,95.81,96.43,97.15,97.87,98.01,98.15
51015,20.73,16.67,12.61,18.4,24.2,24.08,23.97,28.83,33.69
51017,23.62,43.94,64.25,36.04,7.83,8.61,9.39,5.16,0.92
51019,27.98,25.69,23.4,18.34,13.28,10.84,8.4,14.0,19.6
51021,44.51,39.62,34.73,27.22,19.71,17.88,16.04,17.18,18.33
51023,4.78,9.98,15.19,16.14,17.1,14.84,12.57,16.62,20.68
51025,91.09,89.15,87.2,88.52,89.84,81.38,72.92,75.87,78.81
51027,75.17,75.52,75.87,74.06,72.24,65.83,59.42,50.31,41.2
51029,79.59,72.73,65.87,61.06,56.26,55.59,54.93,59.95,64.97
51031,38.2,30.8,23.4,33.88,44.35,43.58,42.81,44.62,46.42
51033,36.52,43.42,50.33,42.07,33.81,32.18,30.55,36.75,42.95
51035,57.15,52.96,48.77,41.29,33.81,33.97,34.12,31.46,28.79
51036,32.73,30.18,27.63,42.76,57.88,56.4,54.93,59.95,64.97
51037,88.38,89.66,90.93,88.62,86.31,86.9,87.49,84.78,82.06
51041,7.7,7.37,7.04,8.12,9.2,8.8,8.4,10.7,13.01
51043,13.34,29.35,45.37,43.1,40.82,29.13,17.44,10.84,4.23
51045,40.18,50.02,59.85,60.92,61.99,64.59,67.19,52.35,37.51
51047,34.8,38.33,41.87,39.51,37.15,25.38,13.62,15.28,16.93
51049,73.0,75.9,78.8,81.36,83.92,74.74,65.56,68.14,70.73
51051,90.29,92.02,93.76,93.64,93.51,92.92,92.33,82.9,73.46
51053,10.73,15.56,20.38,23.68,26.97,18.62,10.28,10.09,9.9
51057,32.73,35.44,38.14,33.3,28.46,32.08,35.71,42.2,48.68
51059,23.62,23.51,23.4,24.51,25.63,28.09,30.55,33.03,35.51
51061,10.16,10.46,10.76,8.15,5.54,9.06,12.57,12.79,13.01
51063,19.33,15.04,10.76,15.95,21.14,40.28,59.42,56.5,53.58
51065,15.79,10.38,4.97,6.4,7.83,5.57,3.31,6.1,8.88
51067,36.52,32.96,29.39,29.76,30.12,38.08,46.05,48.91,51.77
51069,15.79,14.92,14.04,13.66,13.28,18.62,23.97,21.78,19.6
51071,65.97,59.68,53.39,47.82,42.25,52.48,62.7,58.14,53.58
51073,13.34,19.15,24.96,23.72,22.48,14.15,5.82,5.88,5.95
51075,1.31,2.24,3.18,3.0,2.83,3.98,5.12,7.0,8.88
51077,69.79,66.38,62.97,61.02,59.06,48.4,37.75,40.35,42.95
51079,38.2,29.29,20.38,14.1,7.83,7.13,6.43,5.5,4.58
51081,88.92,88.32,87.71,82.28,76.85,83.94,91.02,88.35,85.68
51083,83.86,86.42,88.98,82.41,75.84,76.74,77.63,71.3,64.97
51085,4.33,4.92,5.51,5.52,5.54,7.91,10.28,9.58,8.88
51087,40.18,45.26,50.33,49.4,48.46,52.49,56.52,54.14,51.77
51089,71.89,64.95,58.01,66.49,74.98,67.92,60.85,63.45,66.05
51091,74.12,76.46,78.8,74.96,71.12,47.54,23.97,36.33,48.68
51093,24.99,24.98,24.96,25.96,26.97,25.47,23.97,30.74,37.51
51095,12.0,11.38,10.76,12.67,14.58,16.01,17.44,23.12,28.79
51097,31.36,26.71,22.06,15.63,9.2,14.53,19.86,22.38,24.91
51099,7.13,11.16,15.19,15.46,15.73,10.42,5.12,4.12,3.12
51101,6.08,4.9,3.72,4.63,5.54,10.2,14.86,14.5,14.13
51103,82.84,76.67,70.49,70.25,70.01,60.27,50.54,37.72,24.91
51105,75.96,78.96,81.95,87.62,93.28,93.82,94.37,91.19,88.01
51107,4.78,4.49,4.2,4.61,5.03,6.72,8.4,10.7,13.01
51109,26.52,28.91,31.3,34.22,37.15,39.98,42.81,30.57,18.33
51111,75.96,76.28,76.6,73.3,70.01,69.3,68.59,74.04,79.48
51113,34.8,44.1,53.39,37.94,22.48,12.38,2.29,6.58,10.88
51115,22.03,15.88,9.74,8.5,7.26,4.22,1.18,0.82,0.45
51117,81.12,79.26,77.4,82.64,87.87,84.68,81.48,79.7,77.92
51119,68.64,66.44,64.25,60.26,56.26,39.44,22.63,16.26,9.9
51121,51.29,43.01,34.73,36.82,38.9,41.56,44.21,47.99,51.77
51125,42.38,54.12,65.87,65.06,64.25,58.94,53.63,55.26,56.89
51127,2.32,2.46,2.61,3.1,3.6,3.09,2.58,2.28,1.97
51131,93.35,94.21,95.07,92.24,89.4,88.44,87.49,90.18,92.87
51133,38.2,33.79,29.39,22.56,15.73,24.92,34.12,32.36,30.61
51135,95.16,90.96,86.76,76.89,67.02,72.32,77.63,76.12,74.61
51137,31.36,26.71,22.06,18.9,15.73,15.88,16.04,19.74,23.45
51139,9.36,12.8,16.24,20.94,25.63,43.24,60.85,66.44,72.03
51141,40.18,31.12,22.06,26.09,30.12,29.61,29.09,28.94,28.79
51143,38.2,40.89,43.58,42.92,42.25,47.24,52.23,49.32,46.42
51145,2.8,2.18,1.56,1.59,1.62,1.25,0.89,1.67,2.45
51147,89.78,89.38,88.98,78.64,68.29,79.66,91.02,87.76,84.51
51149,15.79,15.49,15.19,22.66,30.12,24.99,19.86,15.87,11.87
51153,6.08,6.14,6.21,5.88,5.54,5.33,5.12,5.38,5.63
51155,61.76,63.0,64.25,66.27,68.29,59.41,50.54,44.02,37.51
51157,45.88,26.46,7.04,8.12,9.2,8.8,8.4,5.43,2.45
51159,67.53,63.69,59.85,67.84,75.84,65.39,54.93,59.4,63.86
51161,24.99,26.31,27.63,29.82,32.0,27.98,23.97,28.83,33.69
51163,34.8,22.78,10.76,10.92,11.08,13.56,16.04,24.1,32.17
51165,26.52,36.93,47.34,50.88,54.41,45.06,35.71,34.7,33.69
51167,79.59,74.46,69.34,62.8,56.26,63.95,71.64,69.44,67.23
51169,90.83,87.02,83.22,80.04,76.85,79.16,81.48,83.24,85.01
51171,27.98,33.06,38.14,48.01,57.88,45.17,32.46,37.7,42.95
51173,86.85,84.4,81.95,84.71,87.46,84.0,80.55,81.31,82.06
51175,40.18,58.79,77.4,70.82,64.25,60.38,56.52,49.74,42.95
51177,9.36,10.06,10.76,11.43,12.1,11.74,11.39,12.2,13.01
51179,3.88,3.53,3.18,3.2,3.22,3.7,4.17,3.9,3.63
51181,55.78,62.56,69.34,68.82,68.29,71.08,73.87,60.14,46.42
51183,92.87,90.68,88.48,84.37,80.26,83.88,87.49,90.18,92.87
51185,81.12,80.42,79.72,78.29,76.85,75.36,73.87,76.34,78.81
51187,31.36,34.75,38.14,40.2,42.25,40.8,39.34,45.56,51.77
51191,57.15,52.96,48.77,41.29,33.81,33.14,32.46,32.32,32.17
51193,34.8,38.33,41.87,51.93,61.99,51.5,41.02,50.92,60.83
51195,91.37,91.94,92.52,91.74,90.96,86.22,81.48,86.19,90.9
51197,78.83,80.18,81.53,76.89,72.24,65.18,58.12,71.32,84.51
51199,4.33,4.65,4.97,4.41,3.85,7.62,11.39,17.42,23.45
51510,85.23,87.1,88.98,87.92,86.85,89.86,92.87,93.9,94.94
51520,95.38,95.54,95.7,94.74,93.79,92.82,91.85,92.36,92.87
51530,93.54,91.26,88.98,59.55,30.12,47.11,64.1,53.52,42.95
51540,93.7,93.84,93.98,94.49,95.0,94.78,94.56,95.26,95.96
51550,22.03,22.72,23.4,21.56,19.71,23.62,27.53,29.85,32.17
51570,52.98,56.42,59.85,58.06,56.26,60.91,65.56,66.4,67.23
51580,27.98,48.02,68.07,73.0,77.94,77.33,76.73,80.87,85.01
51590,98.47,98.55,98.63,98.62,98.6,98.46,98.31,98.15,98.0
51595,99.2,99.08,98.95,99.03,99.11,99.11,99.11,98.95,98.79
51600,54.6,44.66,34.73,46.9,59.06,57.79,56.52,59.38,62.23
51610,74.12,66.06,58.01,44.06,30.12,45.49,60.85,58.24,55.62
51620,98.41,96.58,94.75,92.49,90.23,89.2,88.16,91.42,94.69
51630,85.23,86.85,88.48,82.66,76.85,79.16,81.48,85.22,88.96
51640,97.04,97.86,98.69,97.76,96.82,96.58,96.34,93.62,90.9
51650,80.32,79.33,78.35,81.44,84.53,83.62,82.72,80.76,78.81
51660,86.85,88.89,90.93,88.62,86.31,81.52,76.73,75.67,74.61
51670,94.46,95.0,95.54,89.51,83.48,84.76,86.03,87.02,88.01
51678,71.89,82.51,93.12,90.76,88.41,91.64,94.88,94.91,94.94
51680,98.03,97.72,97.42,96.5,95.57,95.06,94.56,94.21,93.86
51683,42.38,33.67,24.96,21.78,18.59,23.06,27.53,24.1,20.68
51685,64.34,49.54,34.73,28.61,22.48,16.93,11.39,25.39,39.39
51690,98.66,98.34,98.03,97.87,97.71,97.96,98.22,97.88,97.55
51700,85.23,85.66,86.09,89.35,92.61,92.74,92.87,91.88,90.9
51710,95.86,95.97,96.08,96.13,96.18,96.26,96.34,96.15,95.96
51720,85.23,88.88,92.52,94.34,96.15,91.09,86.03,84.42,82.82
51730,98.76,98.88,99.01,99.01,99.01,98.98,98.95,98.9,98.85
51735,4.78,5.91,7.04,14.76,22.48,17.53,12.57,7.7,2.83
51740,92.52,93.14,93.76,93.9,94.05,94.3,94.56,95.02,95.48
51750,40.18,63.69,87.2,84.6,82.01,79.01,76.0,55.76,35.51
51760,98.73,98.62,98.5,98.68,98.85,98.68,98.5,98.36,98.22
51770,96.72,96.56,96.4,96.98,97.55,96.94,96.34,95.83,95.32
51775,45.88,48.9,51.93,59.48,67.02,69.33,71.64,64.26,56.89
51790,87.3,75.77,64.25,63.74,63.23,69.28,75.33,81.19,87.05
51800,52.98,55.5,58.01,61.83,65.65,55.85,46.05,52.82,59.59
51810,17.13,18.1,19.07,20.78,22.48,26.52,30.55,30.58,30.61
51820,91.37,87.56,83.76,82.88,82.01,68.47,54.93,67.72,80.5
51830,62.97,75.34,87.71,86.71,85.71,74.2,62.7,68.08,73.46
51840,94.05,93.02,91.98,88.64,85.29,79.58,73.87,82.96,92.05
53001,23.62,25.62,27.63,41.02,54.41,53.32,52.23,64.42,76.61
53003,52.98,54.72,56.45,41.71,26.97,21.5,16.04,15.7,15.37
53005,29.74,29.56,29.39,29.76,30.12,28.82,27.53,36.04,44.54
53007,75.96,75.36,74.75,61.6,48.46,42.08,35.71,42.2,48.68
53009,68.64,67.84,67.05,64.52,61.99,65.74,69.48,65.85,62.23
53011,36.52,32.07,27.63,28.04,28.46,31.29,34.12,36.75,39.39
53013,71.06,77.14,83.22,83.03,82.84,77.88,72.92,48.92,24.91
53015,71.06,71.95,72.84,73.11,73.38,69.47,65.56,63.89,62.23
53017,8.44,14.41,20.38,20.76,21.14,27.63,34.12,33.9,33.69
53019,47.63,47.48,47.34,44.79,42.25,49.38,56.52,59.38,62.23
53021,51.29,43.78,36.26,27.42,18.59,23.06,27.53,29.07,30.61
53023,0.7,1.66,2.61,2.23,1.85,2.58,3.31,2.33,1.34
53025,45.88,44.73,43.58,37.79,32.0,35.67,39.34,38.42,37.51
53027,65.97,65.11,64.25,66.27,68.29,64.57,60.85,56.31,51.77
53029,18.08,21.52,24.96,21.03,17.1,17.27,17.44,15.78,14.13
53031,32.73,31.06,29.39,27.51,25.63,27.36,29.09,32.3,35.51
53033,88.03,88.5,88.98,89.97,90.96,92.12,93.28,93.98,94.69
53035,42.38,43.88,45.37,44.86,44.35,40.03,35.71,33.16,30.61
53037,55.78,50.57,45.37,32.54,19.71,21.84,23.97,20.45,16.93
53039,7.7,10.87,14.04,18.26,22.48,27.47,32.46,39.44,46.42
53041,47.63,49.78,51.93,52.43,52.94,45.34,37.75,36.63,35.51
53043,10.16,9.01,7.86,5.54,3.22,4.82,6.43,8.16,9.9
53045,19.33,19.2,19.07,17.4,15.73,17.79,19.86,21.65,23.45
53047,45.88,37.64,29.39,28.92,28.46,29.51,30.55,28.82,27.08
53049,64.34,62.1,59.85,60.92,61.99,66.82,71.64,74.78,77.92
53051,22.03,32.8,43.58,39.65,35.72,30.74,25.75,19.38,13.01
53053,45.88,47.32,48.77,46.56,44.35,44.28,44.21,43.58,42.95
53055,19.33,22.14,24.96,24.58,24.2,29.16,34.12,34.82,35.51
53057,34.8,33.05,31.3,31.65,32.0,27.98,23.97,23.71,23.45
53059,40.18,45.26,50.33,48.55,46.77,33.32,19.86,27.68,35.51
53061,32.73,33.73,34.73,35.22,35.72,35.71,35.71,35.61,35.51
53063,73.0,72.92,72.84,72.54,72.24,73.78,75.33,75.52,75.72
53065,36.52,29.96,23.4,25.18,26.97,28.03,29.09,25.58,22.08
53067,34.8,36.47,38.14,36.93,35.72,36.74,37.75,36.63,35.51
53069,27.98,22.76,17.54,9.44,1.34,2.14,2.93,9.93,16.93
53071,81.12,80.42,79.72,75.98,72.24,71.94,71.64,66.94,62.23
53073,65.97,68.9,71.82,71.47,71.12,72.5,73.87,67.35,60.83
53075,81.12,79.26,77.4,80.12,82.84,86.93,91.02,89.52,88.01
53077,45.88,43.88,41.87,43.11,44.35,45.2,46.05,47.36,48.68
54001,78.83,85.4,91.98,92.18,92.39,87.92,83.45,77.09,70.73
54003,55.78,44.38,32.98,35.07,37.15,46.04,54.93,53.35,51.77
54005,94.46,95.34,96.21,95.48,94.75,90.39,86.03,84.42,82.82
54007,93.09,91.66,90.23,89.05,87.87,80.87,73.87,78.61,83.36
54009,91.37,91.5,91.63,85.6,79.56,76.24,72.92,72.47,72.03
54011,96.85,96.93,97.01,96.37,95.73,95.44,95.16,94.02,92.87
54013,91.09,87.9,84.72,82.14,79.56,78.96,78.36,78.92,79.48
54015,88.38,86.31,84.24,83.12,82.01,80.18,78.36,79.79,81.23
54017,40.18,47.57,54.95,41.71,28.46,16.79,5.12,6.62,8.11
54019,87.71,84.21,80.71,81.36,82.01,83.02,84.02,88.27,92.52
54021,88.92,83.16,77.4,77.67,77.94,72.56,67.19,67.21,67.23
54023,64.34,70.1,75.87,78.67,81.47,78.74,76.0,75.31,74.61
54025,65.97,65.92,65.87,74.9,83.92,83.32,82.72,75.63,68.53
54027,84.59,81.7,78.8,68.34,57.88,40.25,22.63,34.52,46.42
54029,60.17,69.26,78.35,81.82,85.29,82.92,80.55,74.54,68.53
54031,67.53,75.65,83.76,60.46,37.15,54.4,71.64,77.8,83.96
54033,86.85,85.78,84.72,81.69,78.67,80.46,82.24,84.65,87.05
54035,82.23,82.72,83.22,80.58,77.94,83.05,88.16,88.76,89.37
54037,7.7,10.15,12.61,14.86,17.1,28.22,39.34,46.46,53.58
54039,87.71,88.1,88.48,90.23,91.98,92.92,93.86,94.16,94.46
54041,78.83,75.84,72.84,76.2,79.56,80.52,81.48,87.18,92.87
54043,88.03,89.34,90.64,92.62,94.59,92.34,90.1,89.06,88.01
54045,92.87,93.49,94.11,93.95,93.79,93.95,94.11,92.78,91.44
54047,97.04,97.23,97.42,97.61,97.8,97.66,97.52,94.58,91.63
54049,60.17,61.57,62.97,68.18,73.38,76.3,79.22,80.64,82.06
54051,73.0,74.8,76.6,76.22,75.84,74.86,73.87,70.55,67.23
54053,90.83,89.5,88.16,87.24,86.31,82.76,79.22,76.34,73.46
54055,82.84,84.46,86.09,88.52,90.96,87.82,84.69,84.32,83.96
54057,96.94,94.86,92.77,89.54,86.31,77.45,68.59,64.09,59.59
54059,85.23,89.67,94.11,95.78,97.45,96.5,95.54,95.75,95.96
54061,67.53,72.06,76.6,78.43,80.26,80.08,79.89,76.68,73.46
54063,32.73,40.75,48.77,55.38,61.99,63.78,65.56,65.81,66.05
54065,29.74,37.56,45.37,38.68,32.0,18.08,4.17,17.39,30.61
54067,74.12,78.67,83.22,84.46,85.71,78.23,70.75,68.99,67.23
54069,95.38,95.96,96.53,95.88,95.22,96.32,97.42,96.86,96.31
54071,24.99,40.72,56.45,46.8,37.15,52.87,68.59,50.38,32.17
54073,45.88,35.42,24.96,42.69,60.43,52.32,44.21,38.19,32.17
54075,49.32,59.33,69.34,70.23,71.12,78.24,85.36,79.98,74.61
54077,47.63,52.82,58.01,57.14,56.26,64.59,72.92,68.95,64.97
54079,24.99,19.52,14.04,16.32,18.59,23.84,29.09,35.14,41.2
54081,81.12,83.6,86.09,84.05,82.01,83.35,84.69,87.03,89.37
54083,87.3,88.38,89.46,88.66,87.87,90.22,92.58,93.64,94.69
54085,83.86,70.93,58.01,52.39,46.77,37.93,29.09,32.3,35.51
54087,88.03,84.37,80.71,82.32,83.92,86.04,88.16,90.1,92.05
54089,81.12,79.26,77.4,80.12,82.84,82.16,81.48,84.47,87.46
54091,74.12,70.58,67.05,71.95,76.85,67.48,58.12,65.79,73.46
54093,52.98,65.89,78.8,78.74,78.67,79.61,80.55,86.0,91.44
54095,77.17,77.98,78.8,63.63,48.46,46.34,44.21,59.96,75.72
54097,47.63,55.94,64.25,71.1,77.94,85.72,93.51,91.44,89.37
54099,89.49,91.0,92.52,92.78,93.03,89.2,85.36,85.52,85.68
54101,92.52,94.52,96.53,97.3,98.06,98.36,98.66,98.09,97.52
54103,86.85,85.04,83.22,79.53,75.84,68.34,60.85,61.54,62.23
54105,8.44,10.52,12.61,37.92,63.23,78.67,94.11,91.33,88.55
54107,80.32,82.28,84.24,86.32,88.41,86.88,85.36,84.94,84.51
54109,96.02,94.57,93.12,91.68,90.23,88.86,87.49,90.4,93.32
55001,9.36,11.7,14.04,20.51,26.97,28.03,29.09,36.82,44.54
55003,80.32,81.14,81.95,84.91,87.87,83.12,78.36,69.6,60.83
55005,49.32,45.6,41.87,47.4,52.94,53.94,54.93,50.68,46.42
55007,24.99,24.2,23.4,17.75,12.1,15.98,19.86,20.27,20.68
55009,47.63,48.2,48.77,47.77,46.77,47.2,47.64,44.42,41.2
55011,32.73,29.52,26.3,31.72,37.15,36.43,35.71,28.19,20.68
55013,27.98,22.11,16.24,15.98,15.73,12.56,9.39,11.76,14.13
55015,12.0,10.36,8.72,11.0,13.28,12.92,12.57,17.33,22.08
55017,54.6,48.24,41.87,38.8,35.72,29.18,22.63,25.71,28.79
55019,85.86,86.53,87.2,88.06,88.92,87.96,87.01,88.44,89.88
55021,14.65,19.02,23.4,30.28,37.15,30.56,23.97,26.38,28.79
55023,73.0,71.74,70.49,64.78,59.06,65.35,71.64,69.44,67.23
55025,79.59,77.73,75.87,74.06,72.24,76.4,80.55,79.24,77.92
55027,22.03,29.14,36.26,37.58,38.9,43.27,47.64,39.9,32.17
55029,26.52,19.13,11.75,14.42,17.1,19.21,21.32,17.16,13.01
