FIPS,2014 EPL_DISABL,2015 EPL_DISABL,2016 EPL_DISABL,2017 EPL_DISABL,2018 EPL_DISABL,2019 EPL_DISABL,2020 EPL_DISABL,2021 EPL_DISABL,2022 EPL_DISABL
37071,62.56,59.08,55.59,53.9,52.21,48.72,45.23,42.56,39.9
37073,64.37,69.44,74.5,82.16,89.81,89.0,88.19,82.24,76.3
37075,29.96,53.44,76.92,80.52,84.11,86.85,89.59,84.14,78.68
37077,79.53,73.76,68.0,61.58,55.17,49.69,44.21,50.01,55.81
37079,80.01,85.0,90.0,91.9,93.79,90.75,87.71,85.63,83.55
37081,11.46,11.56,11.65,12.04,12.42,13.23,14.04,15.12,16.19
37083,93.7,92.01,90.32,84.48,78.64,78.23,77.82,79.76,81.71
37085,34.89,34.13,33.37,31.3,29.23,35.96,42.68,45.36,48.04
37087,51.74,58.06,64.37,65.92,67.46,67.29,67.12,64.88,62.65
37089,56.73,56.6,56.48,50.48,44.48,43.58,42.68,41.75,40.82
37091,92.96,86.64,80.32,84.48,88.63,89.54,90.45,87.83,85.21
37093,44.03,41.58,39.13,51.68,64.22,68.29,72.37,71.06,69.74
37095,58.42,65.18,71.95,54.12,36.29,39.49,42.68,58.54,74.39
37097,24.45,25.53,26.62,26.56,26.49,23.3,20.11,17.73,15.34
37099,34.16,29.22,24.29,30.29,36.29,37.32,38.35,32.49,26.63
37101,31.65,33.43,35.21,36.42,37.63,36.42,35.2,29.33,23.45
37103,96.28,96.66,97.04,96.9,96.75,96.52,96.28,89.92,83.55
37105,37.03,37.06,37.09,42.56,48.04,54.62,61.2,62.7,64.21
37107,90.89,92.53,94.17,94.48,94.78,94.66,94.53,93.91,93.29
37109,47.85,48.95,50.05,47.74,45.43,43.15,40.87,42.88,44.89
37111,94.3,90.28,86.25,86.52,86.79,85.98,85.17,80.74,76.3
37113,71.76,68.06,64.37,65.61,66.86,70.74,74.63,67.58,60.52
37115,60.94,53.67,46.39,54.01,61.64,63.97,66.3,69.4,72.51
37117,81.31,79.7,78.1,78.94,79.78,81.92,84.05,84.63,85.21
37119,3.76,3.47,3.18,2.61,2.04,1.88,1.72,1.62,1.53
37121,92.36,91.34,90.32,87.22,84.11,82.38,80.65,76.96,73.27
37123,58.42,49.74,41.07,42.78,44.48,55.39,66.3,67.61,68.92
37125,44.03,45.21,46.39,49.3,52.21,50.36,48.5,42.56,36.62
37127,51.74,54.11,56.48,57.02,57.56,58.01,58.47,51.19,43.91
37129,27.19,24.93,22.67,23.12,23.56,21.83,20.11,18.58,17.05
37131,95.61,95.04,94.46,90.18,85.9,83.28,80.65,78.18,75.72
37133,39.83,49.58,59.34,63.1,66.86,60.9,54.93,54.86,54.79
37135,3.09,3.04,2.99,2.9,2.8,2.48,2.16,2.08,2.0
37137,81.31,84.96,88.6,88.38,88.16,85.82,83.48,84.34,85.21
37139,53.68,48.38,43.08,44.26,45.43,45.82,46.21,45.06,43.91
37141,66.92,68.8,70.68,65.18,59.69,60.44,61.2,56.74,52.27
37143,80.64,75.28,69.91,59.48,49.06,57.68,66.3,75.76,85.21
37145,71.12,75.53,79.94,78.16,76.38,79.39,82.4,82.29,82.18
37147,18.94,20.04,21.14,22.62,24.1,30.5,36.89,38.86,40.82
37149,56.73,58.04,59.34,66.46,73.58,76.7,79.82,74.78,69.74
37151,34.16,36.06,37.95,45.08,52.21,57.47,62.73,62.69,62.65
37153,85.8,81.04,76.28,74.54,72.81,69.4,65.98,60.02,54.06
37155,68.26,64.64,61.03,60.01,58.99,58.38,57.77,59.56,61.34
37157,71.76,66.8,61.83,57.02,52.21,54.02,55.82,61.03,66.24
37159,58.42,56.67,54.92,52.96,51.0,53.41,55.82,51.93,48.04
37161,88.98,88.33,87.68,85.26,82.84,83.68,84.53,85.57,86.61
37163,78.16,79.24,80.32,78.03,75.74,60.98,46.21,40.4,34.58
37165,88.16,86.96,85.77,77.8,69.82,65.96,62.09,60.44,58.8
37167,63.67,59.3,54.92,48.71,42.5,47.72,52.93,57.46,61.98
37169,48.93,49.49,50.05,49.55,49.06,59.35,69.64,74.76,79.89
37171,69.79,75.6,81.41,82.52,83.64,83.32,83.0,79.36,75.72
37173,43.11,45.7,48.3,61.72,75.14,75.11,75.08,71.62,68.15
37175,69.02,62.3,55.59,56.58,57.56,51.89,46.21,44.04,41.87
37177,65.87,75.48,85.1,89.72,94.33,90.0,85.68,83.09,80.5
37179,4.11,4.36,4.62,4.42,4.23,4.39,4.55,4.01,3.47
37181,95.92,91.08,86.25,78.4,70.55,73.4,76.26,73.7,71.14
37183,1.46,1.7,1.94,2.05,2.16,2.24,2.32,2.43,2.55
37185,98.6,93.4,88.19,85.52,82.84,81.95,81.06,85.36,89.66
37187,95.7,93.92,92.14,92.44,92.74,92.41,92.08,92.92,93.76
37189,8.63,9.88,11.14,11.78,12.42,12.53,12.64,11.52,10.4
37191,58.42,61.88,65.33,62.16,58.99,55.45,51.91,50.46,49.0
37193,77.17,74.56,71.95,73.84,75.74,75.77,75.81,75.76,75.72
37195,56.73,52.02,47.31,49.76,52.21,49.69,47.17,44.0,40.82
37197,59.22,61.8,64.37,63.46,62.56,58.18,53.79,51.4,49.0
37199,82.74,83.72,84.69,79.52,74.34,73.1,71.87,71.89,71.91
38001,34.16,23.77,13.37,9.92,6.46,18.72,30.97,28.44,25.9
38003,15.09,22.18,29.26,34.54,39.83,28.25,16.68,21.29,25.9
38005,3.09,5.08,7.07,21.16,35.24,44.52,53.79,40.21,26.63
38007,0.06,2.19,4.33,10.36,16.4,20.43,24.47,12.74,1.02
38009,24.45,29.45,34.45,40.37,46.29,46.25,46.21,38.14,30.07
38011,13.34,11.58,9.81,9.14,8.47,7.11,5.76,7.44,9.13
38013,13.72,8.9,4.08,2.63,1.18,2.61,4.04,11.26,18.49
38015,10.32,9.7,9.07,7.5,5.92,8.4,10.88,11.32,11.77
38017,4.11,5.88,7.64,5.94,4.23,4.78,5.32,5.56,5.79
38019,24.45,19.45,14.45,10.02,5.6,6.54,7.48,8.01,8.53
38021,13.72,9.91,6.11,7.53,8.95,7.54,6.14,11.16,16.19
38023,59.22,57.4,55.59,46.61,37.63,34.3,30.97,20.48,9.99
38025,28.84,30.08,31.33,29.9,28.46,28.6,28.74,35.3,41.87
38027,16.05,20.51,24.96,51.05,77.14,75.49,73.84,77.5,81.16
38029,55.71,51.51,47.31,51.0,54.7,45.8,36.89,28.93,20.97
38031,10.98,13.23,15.47,11.72,7.96,17.03,26.1,18.25,10.4
38033,39.83,39.99,40.15,40.45,40.75,50.97,61.2,71.18,81.16
38035,5.76,7.03,8.31,7.93,7.55,5.27,2.99,3.42,3.85
38037,28.18,28.32,28.46,34.15,39.83,37.86,35.9,31.26,26.63
38039,36.01,41.66,47.31,45.9,44.48,36.21,27.94,21.64,15.34
38041,28.84,28.65,28.46,24.13,19.8,27.85,35.9,54.58,73.27
38043,18.94,21.95,24.96,26.1,27.25,18.59,9.93,9.0,8.08
38045,26.52,22.2,17.89,16.19,14.49,13.22,11.94,12.82,13.71
38047,45.78,33.9,22.03,18.26,14.49,12.68,10.88,13.54,16.19
38049,28.84,22.98,17.13,20.35,23.56,24.02,24.47,26.4,28.32
38051,56.73,60.17,63.61,49.42,35.24,30.67,26.1,23.12,20.14
38053,15.09,8.44,1.78,2.56,3.34,4.93,6.52,5.79,5.06
38055,7.9,8.49,9.07,8.31,7.55,7.52,7.48,9.62,11.77
38057,18.31,17.23,16.14,12.78,9.42,14.05,18.68,23.86,29.05
38059,15.09,10.22,5.35,4.47,3.6,2.34,1.08,1.3,1.53
38061,2.45,1.86,1.27,5.11,8.95,24.27,39.59,36.1,32.61
38063,16.05,20.17,24.29,32.06,39.83,58.04,76.26,74.09,71.91
38065,15.09,11.7,8.31,18.77,29.23,20.94,12.64,9.74,6.84
38067,34.89,29.92,24.96,22.38,19.8,19.24,18.68,20.24,21.79
38069,16.71,14.18,11.65,9.8,7.96,5.9,3.85,4.46,5.06
38071,32.51,39.91,47.31,46.8,46.29,55.21,64.13,64.17,64.21
38073,38.78,33.2,27.63,36.96,46.29,36.2,26.1,23.94,21.79
38075,18.94,16.16,13.37,27.4,41.42,44.96,48.5,27.51,6.52
38077,6.91,6.3,5.7,8.04,10.38,14.53,18.68,18.15,17.63
38079,28.84,30.61,32.38,42.3,52.21,53.57,54.93,58.79,62.65
38081,12.61,15.25,17.89,22.19,26.49,24.74,22.98,23.44,23.89
38083,61.64,44.13,26.62,28.4,30.18,23.73,17.28,17.17,17.05
38085,12.61,8.82,5.03,8.44,11.84,21.4,30.97,42.52,54.06
38087,17.54,38.81,60.08,64.52,68.96,71.1,73.23,70.69,68.15
38089,8.25,7.18,6.11,7.53,8.95,6.33,3.72,5.12,6.52
38091,23.02,33.61,44.19,37.55,30.91,17.9,4.9,3.69,2.48
38093,44.03,40.06,36.1,36.86,37.63,45.28,52.93,60.92,68.92
38095,6.24,8.02,9.81,20.36,30.91,37.56,44.21,42.06,39.9
38097,4.81,9.43,14.04,16.92,19.8,18.24,16.68,14.22,11.77
38099,64.37,59.28,54.19,47.8,41.42,40.83,40.23,34.64,29.05
38101,9.11,8.38,7.64,7.05,6.46,6.68,6.91,12.7,18.49
38103,39.83,37.14,34.45,48.5,62.56,48.38,34.21,27.18,20.14
38105,3.76,3.24,2.71,3.88,5.06,8.27,11.49,9.34,7.19
39001,85.8,86.24,86.69,84.97,83.25,85.48,87.71,89.88,92.05
39003,46.74,47.52,48.3,49.18,50.05,55.18,60.31,56.66,53.01
39005,34.89,37.98,41.07,37.63,34.19,33.15,32.11,35.62,39.13
39007,47.85,51.72,55.59,56.84,58.1,57.94,57.77,60.21,62.65
39009,39.83,46.36,52.88,56.29,59.69,59.57,59.45,61.43,63.41
39011,19.8,18.84,17.89,14.53,11.17,13.52,15.88,17.18,18.49
39013,63.67,63.1,62.53,59.7,56.86,55.32,53.79,53.4,53.01
39015,65.87,59.02,52.18,55.58,58.99,61.17,63.34,62.34,61.34
39017,16.05,16.59,17.13,18.77,20.41,18.84,17.28,17.46,17.63
39019,37.03,36.57,36.1,39.3,42.5,51.4,60.31,63.27,66.24
39021,42.31,44.81,47.31,51.7,56.1,55.96,55.82,43.71,31.59
39023,59.22,59.65,60.08,61.32,62.56,61.43,60.31,61.48,62.65
39025,25.25,25.1,24.96,27.1,29.23,32.56,35.9,37.16,38.43
39027,36.01,40.64,45.27,50.22,55.17,58.18,61.2,57.63,54.06
39029,61.64,58.28,54.92,55.89,56.86,58.16,59.45,61.43,63.41
39031,40.75,37.6,34.45,43.33,52.21,52.06,51.91,55.72,59.53
39033,54.76,60.04,65.33,63.48,61.64,63.17,64.7,60.26,55.81
39035,41.45,42.82,44.19,45.24,46.29,44.07,41.85,42.88,43.91
39037,33.4,38.8,44.19,39.72,35.24,33.67,32.11,30.58,29.05
39039,31.65,30.06,28.46,26.28,24.1,20.69,17.28,24.94,32.61
39041,1.24,1.14,1.05,1.28,1.5,1.72,1.94,1.86,1.78
39043,43.11,40.1,37.09,40.3,43.52,42.68,41.85,43.37,44.89
39045,29.96,30.1,30.25,31.13,32.0,30.37,28.74,32.01,35.28
39047,60.94,59.52,58.1,59.42,60.74,71.87,83.0,80.84,78.68
39049,18.31,16.89,15.47,14.25,13.02,13.88,14.74,13.92,13.11
39051,22.32,26.29,30.25,30.22,30.18,31.14,32.11,35.62,39.13
39053,79.53,80.47,81.41,83.52,85.64,85.08,84.53,80.42,76.3
39055,6.91,8.36,9.81,9.62,9.42,9.47,9.52,7.44,5.35
39057,21.46,21.74,22.03,23.43,24.83,25.46,26.1,28.09,30.07
39059,64.37,67.81,71.25,69.85,68.45,65.27,62.09,63.72,65.35
39061,24.45,23.94,23.43,22.32,21.2,19.24,17.28,17.89,18.49
39063,16.71,15.87,15.03,14.36,13.69,15.8,17.92,20.68,23.45
39065,44.03,38.2,32.38,36.56,40.75,42.48,44.21,35.06,25.9
39067,50.08,56.84,63.61,69.68,75.74,71.02,66.3,64.14,61.98
39069,30.82,33.96,37.09,32.17,27.25,24.48,21.71,22.8,23.89
39071,72.62,74.21,75.8,75.07,74.34,74.71,75.08,70.22,65.35
39073,60.17,63.45,66.73,67.1,67.46,65.8,64.13,65.78,67.42
39075,3.09,3.14,3.18,2.44,1.69,1.92,2.16,1.64,1.11
39077,34.89,33.64,32.38,32.19,32.0,34.44,36.89,41.94,46.99
39079,86.82,87.5,88.19,81.26,74.34,77.08,79.82,84.02,88.23
39081,71.76,72.78,73.8,72.92,72.05,70.51,68.97,66.19,63.41
39083,36.01,36.55,37.09,31.79,26.49,27.22,27.94,29.76,31.59
39085,16.05,18.15,20.25,23.0,25.76,29.54,33.32,31.18,29.05
39087,89.4,89.38,89.37,90.84,92.3,92.52,92.74,92.63,92.52
39089,34.16,34.68,35.21,42.14,49.06,49.28,49.49,47.19,44.89
39091,47.85,44.0,40.15,36.08,32.0,25.72,19.45,24.25,29.05
39093,39.83,44.94,50.05,48.6,47.15,41.52,35.9,35.24,34.58
39095,46.74,47.52,48.3,48.17,48.04,47.6,47.17,46.54,45.91
39097,37.03,42.66,48.3,48.17,48.04,50.48,52.93,47.92,42.92
39099,55.71,53.94,52.18,50.11,48.04,50.92,53.79,53.92,54.06
39101,72.62,77.73,82.84,81.31,79.78,74.37,68.97,70.06,71.14
39103,6.24,8.02,9.81,10.49,11.17,12.28,13.4,13.56,13.71
39105,86.82,88.57,90.32,91.82,93.31,93.02,92.74,91.94,91.15
39107,14.45,13.57,12.7,14.27,15.85,12.24,8.63,9.31,9.99
39109,28.18,28.32,28.46,31.85,35.24,31.18,27.12,21.65,16.19
39111,71.76,76.59,81.41,85.02,88.63,85.82,83.0,80.41,77.82
39113,51.19,50.28,49.38,48.26,47.15,47.82,48.5,46.2,43.91
39115,76.5,81.78,87.07,88.71,90.35,90.28,90.2,88.4,86.61
39117,37.89,39.02,40.15,41.32,42.5,47.72,52.93,54.37,55.81
39119,56.73,56.6,56.48,59.52,62.56,56.87,51.18,52.1,53.01
39121,79.53,67.56,55.59,69.62,83.64,86.18,88.73,88.83,88.93
39123,54.76,52.92,51.07,51.64,52.21,51.33,50.45,49.72,49.0
39125,57.62,58.85,60.08,64.26,68.45,64.82,61.2,60.86,60.52
39127,61.64,62.08,62.53,64.05,65.58,74.29,83.0,76.37,69.74
39129,51.19,47.69,44.19,46.62,49.06,51.42,53.79,51.4,49.0
39131,93.22,93.38,93.54,94.38,95.22,93.49,91.76,94.05,96.34
39133,20.89,22.92,24.96,26.71,28.46,27.79,27.12,25.5,23.89
39135,58.42,56.31,54.19,56.14,58.1,55.52,52.93,47.92,42.92
39137,7.45,7.26,7.07,7.31,7.55,6.43,5.32,4.73,4.14
39139,38.78,44.41,50.05,53.08,56.1,59.1,62.09,57.18,52.27
39141,70.49,74.61,78.73,81.89,85.04,84.78,84.53,79.22,73.91
39143,40.75,40.45,40.15,45.1,50.05,48.61,47.17,49.3,51.42
39145,90.19,89.96,89.72,90.3,90.89,91.99,93.09,92.8,92.52
39147,37.03,36.57,36.1,39.3,42.5,41.68,40.87,39.26,37.64
39149,18.31,20.49,22.67,23.38,24.1,30.0,35.9,32.48,29.05
39151,33.4,31.33,29.26,29.24,29.23,28.58,27.94,30.7,33.47
39153,25.25,24.34,23.43,24.13,24.83,27.34,29.85,29.08,28.32
39155,44.73,43.42,42.12,42.82,43.52,48.22,52.93,57.79,62.65
39157,30.82,33.96,37.09,38.0,38.9,40.79,42.68,43.3,43.91
39159,15.09,15.06,15.03,15.08,15.12,11.88,8.63,7.91,7.19
39161,40.75,43.01,45.27,42.08,38.9,39.24,39.59,37.08,34.58
39163,77.17,82.42,87.68,88.27,88.86,87.02,85.17,88.84,92.52
39165,4.81,4.72,4.62,5.11,5.6,7.12,8.63,8.58,8.53
39167,77.84,79.99,82.14,83.12,84.11,81.23,78.36,67.64,56.92
39169,18.31,15.51,12.7,15.95,19.2,21.83,24.47,22.72,20.97
39171,37.03,38.59,40.15,43.22,46.29,53.74,61.2,63.27,65.35
39173,7.9,10.0,12.1,13.3,14.49,16.97,19.45,17.82,16.19
39175,33.4,30.93,28.46,30.8,33.14,33.67,34.21,32.9,31.59
40001,78.16,78.44,78.73,78.42,78.1,81.08,84.05,85.06,86.06
40003,59.22,56.05,52.88,57.72,62.56,62.64,62.73,62.36,61.98
40005,94.3,94.46,94.62,92.92,91.21,92.15,93.09,93.19,93.29
40007,6.24,5.03,3.82,6.14,8.47,19.16,29.85,40.64,51.42
40009,51.74,47.96,44.19,45.67,47.15,42.02,36.89,34.24,31.59
40011,89.97,89.08,88.19,84.94,81.69,75.33,68.97,65.81,62.65
40013,75.33,80.79,86.25,87.2,88.16,87.35,86.54,82.96,79.38
40015,70.49,76.87,83.25,85.22,87.2,84.8,82.4,80.54,78.68
40017,25.25,27.26,29.26,28.86,28.46,28.2,27.94,27.28,26.63
40019,64.37,69.44,74.5,75.44,76.38,78.72,81.06,84.64,88.23
40021,70.49,66.51,62.53,64.39,66.25,74.62,83.0,83.85,84.7
40023,92.68,89.22,85.77,87.95,90.13,92.33,94.53,95.86,97.2
40025,27.19,32.57,37.95,41.22,44.48,68.78,93.09,95.27,97.45
40027,26.52,26.57,26.62,27.54,28.46,30.89,33.32,36.22,39.13
40029,91.12,87.9,84.69,88.86,93.03,95.24,97.45,96.75,96.05
40031,71.76,72.78,73.8,75.95,78.1,79.83,81.57,83.39,85.21
40033,91.12,84.61,78.1,80.87,83.64,86.06,88.48,91.9,95.32
40035,93.22,93.12,93.03,91.26,89.49,89.84,90.2,89.66,89.12
40037,69.79,55.43,41.07,36.54,32.0,32.06,32.11,38.01,43.91
40039,44.73,37.49,30.25,28.37,26.49,23.65,20.81,20.89,20.97
40041,92.36,92.7,93.03,93.41,93.79,92.25,90.71,89.92,89.12
40043,66.92,56.1,45.27,47.66,50.05,53.41,56.78,65.59,74.39
40045,55.71,41.67,27.63,37.39,47.15,64.1,81.06,82.88,84.7
40047,44.03,40.99,37.95,39.68,41.42,49.6,57.77,62.6,67.42
40049,55.71,47.42,39.13,42.71,46.29,49.1,51.91,53.86,55.81
40051,53.68,51.87,50.05,56.31,62.56,66.5,70.43,69.29,68.15
40053,69.79,56.99,44.19,61.14,78.1,78.62,79.15,73.65,68.15
40055,89.4,88.8,88.19,90.07,91.95,88.24,84.53,86.38,88.23
40057,84.75,80.52,76.28,79.18,82.08,84.66,87.24,79.88,72.51
40059,19.8,21.24,22.67,25.57,28.46,54.14,79.82,74.78,69.74
40061,90.89,92.34,93.79,95.42,97.04,95.79,94.53,93.91,93.29
40063,90.89,88.79,86.69,87.42,88.16,81.0,73.84,78.28,82.72
40065,45.78,47.04,48.3,54.52,60.74,56.32,51.91,49.98,48.04
40067,78.16,85.43,92.71,93.96,95.22,95.06,94.91,96.24,97.58
40069,97.99,97.99,97.99,96.16,94.33,94.76,95.19,95.92,96.66
40071,65.87,68.56,71.25,77.45,83.64,81.0,78.36,77.04,75.72
40073,54.76,59.56,64.37,56.21,48.04,34.42,20.81,21.72,22.62
40075,82.43,83.76,85.1,86.63,88.16,85.28,82.4,86.03,89.66
40077,94.81,95.08,95.35,95.21,95.07,95.26,95.45,92.28,89.12
40079,90.51,88.95,87.39,89.48,91.56,90.7,89.85,88.23,86.61
40081,85.8,83.06,80.32,79.68,79.05,81.02,83.0,82.59,82.18
40083,19.8,24.53,29.26,30.08,30.91,38.07,45.23,47.11,49.0
40085,47.85,56.11,64.37,73.6,82.84,86.96,91.09,90.63,90.17
40087,48.93,40.65,32.38,30.42,28.46,32.18,35.9,36.26,36.62
40089,88.16,84.05,79.94,82.92,85.9,86.38,86.86,87.75,88.64
40091,95.29,95.64,95.99,95.82,95.64,95.42,95.19,94.36,93.54
40093,84.24,77.46,70.68,66.62,62.56,63.63,64.7,64.46,64.21
40095,99.59,99.62,99.65,99.49,99.33,96.85,94.37,93.21,92.05
40097,80.01,83.7,87.39,89.14,90.89,92.18,93.48,93.89,94.3
40099,77.84,78.29,78.73,86.76,94.78,93.27,91.76,92.33,92.9
40101,78.16,75.98,73.8,71.38,68.96,75.26,81.57,85.79,90.01
40103,60.94,62.66,64.37,66.41,68.45,63.11,57.77,64.46,71.14
40105,81.31,79.4,77.49,69.12,60.74,59.6,58.47,65.87,73.27
40107,96.75,92.22,87.68,83.16,78.64,75.26,71.87,79.7,87.53
40109,33.4,31.83,30.25,30.58,30.91,31.51,32.11,32.79,33.47
40111,82.43,80.27,78.1,80.47,82.84,86.01,89.18,89.9,90.61
40113,72.62,75.06,77.49,74.77,72.05,71.96,71.87,75.62,79.38
40115,81.31,77.9,74.5,78.29,82.08,83.49,84.91,84.8,84.7
40117,79.08,76.02,72.97,67.3,61.64,55.07,48.5,55.24,61.98
40119,15.09,15.62,16.14,16.27,16.4,19.06,21.71,23.42,25.14
40121,89.97,89.84,89.72,92.14,94.56,94.88,95.19,93.71,92.24
40123,64.37,54.28,44.19,49.68,55.17,53.54,51.91,51.27,50.62
40125,69.02,69.46,69.91,71.36,72.81,69.96,67.12,71.04,74.96
40127,99.4,99.2,99.01,98.93,98.85,99.04,99.24,99.2,99.17
40129,41.45,34.03,26.62,39.42,52.21,49.69,47.17,60.78,74.39
40131,44.73,46.51,48.3,45.4,42.5,48.14,53.79,55.8,57.81
40133,88.67,86.88,85.1,87.2,89.3,92.1,94.91,94.54,94.18
40135,95.92,96.12,96.31,94.67,93.03,93.3,93.57,93.66,93.76
40137,79.08,79.96,80.83,81.66,82.49,84.08,85.68,86.96,88.23
40139,11.97,8.3,4.62,2.84,1.05,1.26,1.46,9.26,17.05
40141,69.02,66.7,64.37,67.1,69.82,80.46,91.09,93.64,96.18
40143,32.51,31.38,30.25,31.13,32.0,30.37,28.74,29.41,30.07
40145,51.19,49.74,48.3,53.99,59.69,65.06,70.43,70.79,71.14
40147,63.67,60.42,57.18,55.41,53.65,52.78,51.91,58.63,65.35
40149,34.16,27.2,20.25,22.54,24.83,48.6,72.37,77.96,83.55
40151,46.74,40.98,35.21,44.96,54.7,60.91,67.12,59.27,51.42
40153,26.52,22.2,17.89,34.44,51.0,58.65,66.3,67.61,68.92
41001,88.16,87.92,87.68,88.58,89.49,91.88,94.27,92.71,91.15
41003,10.32,10.4,10.47,11.16,11.84,11.89,11.94,14.06,16.19
41005,21.46,19.98,18.5,17.45,16.4,17.16,17.92,19.86,21.79
41007,80.01,80.42,80.83,80.31,79.78,78.02,76.26,77.31,78.36
41009,47.85,54.44,61.03,62.96,64.88,61.68,58.47,58.14,57.81
41011,95.29,94.73,94.17,93.98,93.79,93.73,93.67,92.7,91.73
41013,92.04,90.88,89.72,88.76,87.81,83.82,79.82,75.48,71.14
41015,97.1,97.32,97.55,93.2,88.86,88.8,88.73,88.48,88.23
41017,28.84,26.9,24.96,24.26,23.56,21.12,18.68,17.87,17.05
41019,89.62,88.9,88.19,86.79,85.39,83.9,82.4,83.55,84.7
41021,86.44,89.44,92.45,89.4,86.34,74.84,63.34,60.58,57.81
41023,83.22,82.02,80.83,87.42,94.01,95.22,96.44,94.08,91.73
41025,87.33,84.37,81.41,85.14,88.86,83.34,77.82,83.47,89.12
41027,9.71,10.09,10.47,7.92,5.38,8.13,10.88,14.26,17.63
41029,65.27,65.66,66.06,60.61,55.17,51.17,47.17,49.72,52.27
41031,68.26,64.17,60.08,63.77,67.46,68.22,68.97,75.34,81.71
41033,73.48,76.46,79.43,80.18,80.93,81.25,81.57,83.82,86.06
41035,83.22,82.68,82.14,82.11,82.08,78.58,75.08,76.88,78.68
41037,88.98,92.42,95.86,88.78,81.69,78.75,75.81,75.39,74.96
41039,53.68,56.88,60.08,61.32,62.56,62.33,62.09,62.37,62.65
41041,88.16,89.42,90.67,90.08,89.49,90.29,91.09,90.85,90.61
41043,64.37,66.64,68.9,67.88,66.86,65.49,64.13,67.36,70.6
41045,67.62,65.61,63.61,59.39,55.17,55.97,56.78,55.42,54.06
41047,44.73,45.56,46.39,44.96,43.52,44.86,46.21,47.12,48.04
41049,48.93,47.1,45.27,48.74,52.21,58.46,64.7,61.75,58.8
41051,26.52,27.89,29.26,26.68,24.1,22.1,20.11,23.37,26.63
41053,46.74,46.56,46.39,45.43,44.48,39.34,34.21,42.82,51.42
41055,84.24,78.29,72.33,81.34,90.35,91.54,92.74,93.46,94.18
41057,50.08,62.56,75.04,80.69,86.34,84.91,83.48,85.5,87.53
41059,36.01,41.2,46.39,51.97,57.56,60.45,63.34,64.34,65.35
41061,63.67,62.75,61.83,59.96,58.1,55.94,53.79,57.89,61.98
41063,89.4,92.16,94.91,89.51,84.11,79.96,75.81,67.3,58.8
41065,64.37,69.08,73.8,72.92,72.05,72.21,72.37,72.44,72.51
41067,6.91,7.28,7.64,7.05,6.46,6.97,7.48,7.78,8.08
41069,85.32,90.42,95.51,96.0,96.5,93.68,90.87,93.1,95.32
41071,51.19,50.28,49.38,49.22,49.06,47.64,46.21,51.01,55.81
42001,33.4,32.36,31.33,30.76,30.18,31.14,32.11,35.27,38.43
42003,29.96,29.21,28.46,28.46,28.46,29.72,30.97,30.87,30.77
42005,77.17,76.48,75.8,75.47,75.14,71.13,67.12,63.33,59.53
42007,47.85,45.46,43.08,47.04,51.0,51.46,51.91,51.27,50.62
42009,68.26,68.45,68.64,67.44,66.25,61.52,56.78,54.9,53.01
42011,30.82,30.04,29.26,29.72,30.18,32.69,35.2,35.24,35.28
42013,57.62,60.61,63.61,64.93,66.25,63.72,61.2,54.62,48.04
42015,42.31,43.79,45.27,46.66,48.04,44.14,40.23,37.76,35.28
42017,9.71,10.42,11.14,11.16,11.17,10.14,9.1,8.82,8.53
42019,18.31,19.28,20.25,20.33,20.41,22.0,23.58,24.74,25.9
42021,71.12,71.54,71.95,72.38,72.81,72.59,72.37,71.76,71.14
42023,74.59,77.01,79.43,77.58,75.74,79.61,83.48,87.32,91.15
42025,68.26,65.4,62.53,59.7,56.86,60.1,63.34,61.93,60.52
42027,6.24,6.32,6.4,5.73,5.06,4.55,4.04,5.28,6.52
42029,1.97,2.05,2.13,2.37,2.61,3.01,3.41,3.44,3.47
42031,57.62,60.61,63.61,61.65,59.69,55.07,50.45,48.18,45.91
42033,58.42,64.17,69.91,74.48,79.05,78.44,77.82,77.61,77.41
42035,42.31,45.3,48.3,53.64,58.99,61.17,63.34,57.8,52.27
42037,13.72,16.98,20.25,24.36,28.46,30.89,33.32,34.97,36.62
42039,60.17,57.88,55.59,60.92,66.25,67.61,68.97,67.88,66.78
42041,13.72,13.88,14.04,14.94,15.85,17.26,18.68,21.06,23.45
42043,29.96,29.61,29.26,27.04,24.83,24.65,24.47,24.18,23.89
42045,16.71,16.92,17.13,17.4,17.67,16.78,15.88,15.61,15.34
42047,45.78,53.8,61.83,58.5,55.17,54.05,52.93,54.37,55.81
42049,46.74,47.02,47.31,47.68,48.04,48.76,49.49,48.76,48.04
42051,75.96,73.6,71.25,75.15,79.05,80.05,81.06,81.89,82.72
42053,99.3,99.62,99.94,99.56,99.17,99.18,99.2,97.01,94.81
42055,19.8,21.62,23.43,30.53,37.63,41.92,46.21,48.82,51.42
42057,48.93,52.26,55.59,56.22,56.86,56.82,56.78,62.85,68.92
42059,77.17,80.21,83.25,80.94,78.64,78.23,77.82,77.06,76.3
42061,54.76,56.43,58.1,59.42,60.74,59.26,57.77,59.14,60.52
42063,34.89,37.52,40.15,44.1,48.04,52.41,56.78,56.3,55.81
42065,55.71,55.32,54.92,55.51,56.1,54.94,53.79,49.85,45.91
42067,42.31,39.2,36.1,36.2,36.29,33.07,29.85,28.74,27.62
42069,48.93,49.16,49.38,50.19,51.0,50.72,50.45,51.36,52.27
42071,14.45,15.29,16.14,17.27,18.4,16.57,14.74,13.64,12.54
42073,44.03,51.07,58.1,63.27,68.45,66.58,64.7,65.74,66.78
