FIPS,2014 EPL_MUNIT,2015 EPL_MUNIT,2016 EPL_MUNIT,2017 EPL_MUNIT,2018 EPL_MUNIT,2019 EPL_MUNIT,2020 EPL_MUNIT
56025,85.23,86.04,86.85,85.9,84.94,85.66,86.38
56027,76.47,70.28,64.09,52.23,40.37,39.93,39.5
56029,45.3,45.59,45.88,37.84,29.8,29.44,29.09
56031,24.16,28.28,32.41,23.76,15.12,40.85,66.58
56033,63.8,68.2,72.59,71.98,71.38,69.3,67.22
56035,13.09,9.46,5.83,7.14,8.44,8.55,8.66
56037,80.64,78.57,76.5,74.78,73.07,70.59,68.11
56039,79.69,79.2,78.7,79.9,81.09,80.74,80.39
56041,76.09,76.57,77.05,75.79,74.53,77.19,79.85
56043,47.88,41.26,34.64,27.11,19.58,18.83,18.08
56045,53.77,54.49,55.21,50.48,45.75,51.08,56.4
